website,https_status,return_code,ip,size,ttl,response_time,exception
uproxy.link,"Error: HTTPSConnectionPool(host='uproxy.link', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.166.239', '104.21.11.183']",61.0,375.0,0.01557302474975586,False
phantom.lol,Accessible (Status Code: 200),0.0,['104.243.38.18'],45.0,750.0,0.007833242416381836,False
proxyway.com,"Error: HTTPSConnectionPool(host='proxyway.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['188.114.97.7', '188.114.96.7']",62.0,375.0,0.007946014404296875,False
3proxy.ru,"Error: HTTPSConnectionPool(host='3proxy.ru', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['188.114.97.7', '188.114.96.7']",59.0,375.0,0.008047819137573242,False
ujsrxts.com,Accessible (Status Code: 200),0.0,"['108.157.188.57', '108.157.188.11', '108.157.188.70', '108.157.188.30']",93.0,75.0,0.007039070129394531,False
fakemyip.info,"Error: HTTPSConnectionPool(host='fakemyip.info', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c4a0070>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['81.19.145.88'],47.0,75.0,0.006661891937255859,False
unblocked2.xyz,Blocked - Client Error (Status Code: 403),0.0,"['172.67.130.192', '104.21.3.138']",64.0,374.0,0.007143974304199219,False
v2raya.org,Accessible (Status Code: 200),0.0,"['185.199.108.153', '185.199.109.153', '185.199.111.153', '185.199.110.153']",92.0,375.0,0.006435871124267578,False
browseatwork.com,"Error: HTTPSConnectionPool(host='browseatwork.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c562790>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,"['urlforward.namebright.com.', 'cdl-lb-1356093980.us-east-1.elb.amazonaws.com.', '23.23.66.93', '98.85.201.66']",158.0,30.0,0.007191896438598633,False
wistarip.com,Accessible (Status Code: 200),0.0,"['3.33.130.190', '15.197.148.33']",62.0,749.0,0.006569385528564453,False
sitesunblocked.com,"Error: HTTPSConnectionPool(host='sitesunblocked.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.186.139', '104.21.92.50']",68.0,374.0,0.009447336196899414,False
iuproxy.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.181.234', '104.21.91.236']",61.0,374.0,0.009248018264770508,False
freepiracy.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.48.1', '104.21.64.1', '104.21.32.1', '104.21.112.1', '104.21.80.1', '104.21.96.1', '104.21.16.1']",144.0,374.0,0.010149240493774414,False
proxy-solutions.net,Accessible (Status Code: 200),0.0,"['172.67.214.137', '104.21.75.53']",69.0,374.0,0.007164955139160156,False
onlinemovies.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.20.210', '172.67.194.107']",66.0,374.0,0.008256912231445312,False
betasocks.com,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",63.0,374.0,0.0061168670654296875,False
cunni.info,"Error: HTTPSConnectionPool(host='cunni.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['45.76.158.13'],44.0,3242.0,0.0066378116607666016,False
dtunnel.net,"Error: HTTPSConnectionPool(host='dtunnel.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['88.99.136.102'],45.0,374.0,0.008026838302612305,False
glassgirl.info,"Error: HTTPSConnectionPool(host='glassgirl.info', port=443): Read timed out. (read timeout=3)",0.0,['162.43.117.79'],48.0,4498.0,0.009345054626464844,False
kosherplay.com,Accessible (Status Code: 200),0.0,"['104.26.11.184', '172.67.74.15', '104.26.10.184']",80.0,373.0,0.008983135223388672,False
mundoaz.com,Accessible (Status Code: 200),0.0,['68.66.216.38'],45.0,4498.0,0.008775949478149414,False
proxyof.link,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",62.0,373.0,0.005339860916137695,False
proxyport.net,"Error: HTTPSConnectionPool(host='proxyport.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['192.227.219.10'],47.0,373.0,0.008207082748413086,False
proxysite.pro,"Error: HTTPSConnectionPool(host='proxysite.pro', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.154.11', '104.21.4.61']",63.0,373.0,0.009292125701904297,False
newproxy.info,"Error: HTTPSConnectionPool(host='newproxy.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.158.72', '104.21.73.60']",63.0,373.0,0.008167028427124023,False
unblockdirect.com,Accessible (Status Code: 200),0.0,"['13.248.169.48', '76.223.54.146']",67.0,3241.0,0.007631063461303711,False
unlocksite.net,"Error: HTTPSConnectionPool(host='unlocksite.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.165.88', '104.21.15.248']",64.0,373.0,0.0056667327880859375,False
yify2.com,"Error: HTTPSConnectionPool(host='yify2.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['188.114.97.7', '188.114.96.7']",59.0,373.0,0.03920698165893555,False
theproxyddl.com,"Error: HTTPSConnectionPool(host='theproxyddl.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.16.1', '104.21.64.1', '104.21.80.1', '104.21.32.1', '104.21.96.1', '104.21.48.1', '104.21.112.1']",145.0,373.0,0.007650852203369141,False
sater.ru,"Error: HTTPSConnectionPool(host='sater.ru', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c4c8280>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['185.189.15.13'],42.0,3242.0,0.007296085357666016,False
tor2web.in,"Error: HTTPSConnectionPool(host='tor2web.in', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c78c8e0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['127.0.0.1'],44.0,4498.0,0.006292104721069336,False
foxyip.com,"Error: HTTPSConnectionPool(host='foxyip.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'foxyip.com' doesn't match either of '*.cloudns.net', 'cloudns.net'"")))",0.0,"['185.206.180.167', '46.166.184.123']",60.0,373.0,0.007163047790527344,False
internetfreedom.org,Accessible (Status Code: 200),0.0,['65.49.38.217'],53.0,2249.0,0.008381843566894531,False
econsultant.com,"Error: HTTPSConnectionPool(host='econsultant.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['67.205.3.44'],49.0,373.0,0.011582136154174805,False
bypassed.org,"Error: HTTPSConnectionPool(host='bypassed.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c715a00>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,,,,,TrueDNS_HTTPS: No response from server
cpfrx.info,"Error: HTTPSConnectionPool(host='cpfrx.info', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c53ba60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.eurodns.com. hostmaster.eurodns.com. 2024022201 43200 7200 1209600 86400'],90.0,3600.0,0.04753923416137695,False
pupload.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",61.0,343.0,0.007220029830932617,False
onlineplay.info,"Error: HTTPSConnectionPool(host='onlineplay.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['198.54.117.242'],49.0,20.0,0.2854578495025635,False
weboproxy.com,"Error: HTTPSConnectionPool(host='weboproxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.112.1', '104.21.16.1', '104.21.96.1', '104.21.64.1', '104.21.32.1', '104.21.48.1', '104.21.80.1']",143.0,343.0,0.007205009460449219,False
tennislive.biz,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",64.0,343.0,0.009046077728271484,False
unblockedproxy.info,"Error: HTTPSConnectionPool(host='unblockedproxy.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.205.218', '104.21.50.113']",69.0,343.0,0.007741212844848633,False
spincityclub-official.com,"Error: HTTPSConnectionPool(host='www.smartproxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['188.114.96.7', '188.114.97.7']",75.0,343.0,0.007554769515991211,False
groupinfra.com,"Error: HTTPSConnectionPool(host='groupinfra.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c4c1eb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns.cgi.com. dnsops\\.gto.cgi.com. 752112022 1200 180 1209600 3600'],86.0,600.0,0.007272958755493164,False
hotvpnproxy.com,"Error: HTTPSConnectionPool(host='hotvpnproxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.47.64', '172.67.145.61']",65.0,343.0,0.010101079940795898,False
leather-bg.com,"Error: HTTPSConnectionPool(host='leather-bg.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c4a9400>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['213.191.220.180'],48.0,344.0,0.0067670345306396484,False
altt.me,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",57.0,343.0,0.00860595703125,False
unblock2.site,Blocked - Client Error (Status Code: 403),0.0,"['172.67.172.250', '104.21.30.141']",63.0,343.0,0.008089065551757812,False
megaproxy.biz,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",63.0,343.0,0.007604122161865234,False
cryptostorm.is,Accessible (Status Code: 200),0.0,['46.165.221.100'],48.0,1093.0,0.007644176483154297,False
superproxy.how,Blocked - Client Error (Status Code: 403),0.0,"['172.67.156.103', '104.21.74.84']",64.0,343.0,0.00755000114440918,False
proxiescheap.com,Accessible (Status Code: 200),0.0,['77.37.73.196'],50.0,2218.0,0.008929967880249023,False
onlineunblock.com,Accessible (Status Code: 200),0.0,"['13.248.169.48', '76.223.54.146']",67.0,4468.0,0.009100914001464844,False
whoisprivacy.domains,Accessible (Status Code: 200),0.0,['185.26.104.158'],54.0,4468.0,0.008929729461669922,False
proxy-list.org,"Error: HTTPSConnectionPool(host='proxy-list.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['213.174.129.16'],48.0,4468.0,0.005671977996826172,False
gofrp.org,Accessible (Status Code: 200),0.0,"['gofrp.github.io.', '185.199.109.153', '185.199.110.153', '185.199.111.153', '185.199.108.153']",120.0,4468.0,0.01911616325378418,False
freshpaint-proxy.com,"Error: HTTPSConnectionPool(host='freshpaint-proxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'freshpaint-proxy.com' doesn't match 'freshpaint-hipaa-videos-proxy.com'"")))",0.0,"['52.26.254.200', '52.42.96.49']",70.0,43.0,0.006747245788574219,False
torservers.net,Accessible (Status Code: 200),0.0,['95.143.172.222'],48.0,4468.0,0.011940717697143555,False
topsun.pw,Accessible (Status Code: 200),0.0,['165.227.162.191'],43.0,2219.0,0.006858110427856445,False
proxyfb.com,"Error: HTTPSConnectionPool(host='proxyfb.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['103.74.121.29'],45.0,343.0,0.0074999332427978516,False
zettaproxies.io,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.48.1', '104.21.32.1', '104.21.112.1', '104.21.80.1', '104.21.96.1', '104.21.64.1']",145.0,343.0,0.00757288932800293,False
siteunblocked.us,Blocked - Client Error (Status Code: 403),0.0,"['104.21.32.1', '104.21.64.1', '104.21.48.1', '104.21.16.1', '104.21.80.1', '104.21.112.1', '104.21.96.1']",146.0,343.0,0.013234853744506836,False
ghostealth.com,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",64.0,343.0,0.00900578498840332,False
nakoona.com,Accessible (Status Code: 200),0.0,"['3.124.76.152', '35.157.94.109', '3.124.108.252']",77.0,43.0,0.009019136428833008,False
vpnsecure.me,"Error: HTTPSConnectionPool(host='www.vpnsecure.me', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.203.149', '104.21.58.111']",62.0,343.0,0.005891084671020508,False
pelisplusnuevo.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.73.31', '172.67.157.55']",68.0,343.0,0.009658098220825195,False
hideyour.info,"Error: HTTPSConnectionPool(host='hideyour.info', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c53bfa0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],31.0,0.0,0.010930061340332031,False
myunblocked.net,"Error: HTTPSConnectionPool(host='myunblocked.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.80.1', '104.21.48.1', '104.21.16.1', '104.21.32.1', '104.21.64.1', '104.21.96.1', '104.21.112.1']",145.0,343.0,0.044051170349121094,False
unblocked.nu,Blocked - Client Error (Status Code: 403),0.0,"['172.67.142.11', '104.21.63.8']",62.0,343.0,0.011240959167480469,False
castlecops.com,"Error: HTTPSConnectionPool(host='castlecops.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7ff32c54de20>, 'Connection to castlecops.com timed out. (connect timeout=3)'))",0.0,['149.20.64.112'],48.0,343.0,0.008012056350708008,False
theproxy.help,Blocked - Client Error (Status Code: 403),0.0,"['172.67.146.98', '104.21.47.94']",63.0,343.0,0.007244110107421875,False
openproxy.space,"Error: HTTPSConnectionPool(host='openproxy.space', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['188.114.97.7', '188.114.96.7']",65.0,343.0,0.01423192024230957,False
ftpproxy.info,"Error: HTTPSConnectionPool(host='ftpproxy.info', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c5476d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],31.0,0.0,0.007376194000244141,False
top50vpn.com,Accessible (Status Code: 200),0.0,"['104.21.32.1', '104.21.112.1', '104.21.80.1', '104.21.16.1', '104.21.48.1', '104.21.64.1', '104.21.96.1']",142.0,343.0,0.008044958114624023,False
vcontacte.ru,"Error: HTTPSConnectionPool(host='vcontacte.ru', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c590430>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.vkontakte.ru. ncc.vk.com. 3459619655 300 900 172800 300'],90.0,300.0,0.008282899856567383,False
fasttime.info,"Error: HTTPSConnectionPool(host='fasttime.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['103.224.212.214'],47.0,1500.0,0.006659269332885742,False
piracyproxy.com,"Error: HTTPSConnectionPool(host='piracyproxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.44.70', '172.67.196.182']",65.0,343.0,0.010921001434326172,False
theproxy2.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.208.19', '104.21.45.26']",63.0,343.0,0.013050079345703125,False
123mymusic.net,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['52.20.84.62'],48.0,3212.0,0.00782012939453125,False
thedir.biz,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",60.0,343.0,0.00781702995300293,False
debloque.net,"Error: HTTPSConnectionPool(host='debloque.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.184.160', '104.21.68.14']",62.0,343.0,0.01666402816772461,False
unblocker.biz,"Error: HTTPSConnectionPool(host='unblocker.biz', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c5e92e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],31.0,0.0,0.03190183639526367,False
businesssy.com,"Error: HTTPSConnectionPool(host='www.smartproxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['188.114.97.7', '188.114.96.7']",64.0,343.0,0.007846832275390625,False
dirultra.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.151.95', '104.21.72.143']",62.0,343.0,0.00795292854309082,False
awhoer.net,"Error: HTTPSConnectionPool(host='awhoer.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['185.107.56.192'],44.0,718.0,0.007818937301635742,False
siteunblocked.fun,"Error: HTTPSConnectionPool(host='siteunblocked.fun', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.220.247', '104.21.78.121']",67.0,343.0,0.007796049118041992,False
unblocked2.download,Blocked - Client Error (Status Code: 403),0.0,"['172.67.183.161', '104.21.75.236']",69.0,343.0,0.009218931198120117,False
unblock2.xyz,"Error: HTTPSConnectionPool(host='unblock2.xyz', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.31.16.8', '104.31.16.121']",62.0,343.0,0.00780487060546875,False
theproxysite.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.54.18', '172.67.222.129']",66.0,343.0,0.019902944564819336,False
spyoff.com,"Error: HTTPSConnectionPool(host='spyoff.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c78c580>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],28.0,0.0,0.008009910583496094,False
unblockedwarez.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.194.218', '104.21.36.141']",68.0,343.0,0.008918046951293945,False
securereach.net,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",65.0,343.0,0.007736921310424805,False
wantaquddin.com,"Error: HTTPSConnectionPool(host='wantaquddin.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7ff32c5e9340>, 'Connection to wantaquddin.com timed out. (connect timeout=3)'))",0.0,['42.188.62.131'],49.0,2216.0,0.01240992546081543,False
securenetics.com,"Error: HTTPSConnectionPool(host='securenetics.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['69.197.134.145'],50.0,4468.0,0.012653112411499023,False
piracyanime.com,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.12', '188.114.96.12']",65.0,377.0,0.03881382942199707,False
totaldirectory.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.5.205', '172.67.133.212']",68.0,377.0,0.006139993667602539,False
anonym-url.com,"Error: HTTPSConnectionPool(host='anonym-url.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.6.229', '172.67.135.110']",64.0,377.0,0.004797935485839844,False
123me.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.80.1', '104.21.16.1', '104.21.48.1', '104.21.32.1', '104.21.64.1', '104.21.112.1', '104.21.96.1']",139.0,377.0,0.015328645706176758,False
unblockedproxy.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.89.169', '172.67.162.56']",68.0,376.0,0.16434526443481445,False
vpnreactor.com,Blocked - Client Error (Status Code: 403),0.0,"['194.1.147.61', '194.1.147.72']",64.0,749.0,0.11413002014160156,False
theproxya.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.187.45', '104.21.56.166']",63.0,374.0,0.007319927215576172,False
webyus.com,Accessible (Status Code: 200),0.0,['216.117.168.57'],44.0,4499.0,0.06158590316772461,False
theproxy.club,Blocked - Client Error (Status Code: 403),0.0,"['172.67.201.85', '104.21.52.165']",63.0,374.0,0.008786916732788086,False
acevpn.com,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",60.0,372.0,0.009917974472045898,False
stresse.ru,Accessible (Status Code: 200),0.0,['185.178.208.177'],44.0,4497.0,0.009672164916992188,False
meganerd.nl,Accessible (Status Code: 200),0.0,['87.253.131.216'],45.0,4497.0,0.007689952850341797,False
theproxya.com,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",63.0,372.0,0.010008096694946289,False
sportspiracy.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.12', '188.114.97.12']",66.0,371.0,0.008378744125366211,False
btpira.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.156.250', '104.21.66.51']",60.0,371.0,0.012047052383422852,False
mediahint.com,Accessible (Status Code: 200),0.0,"['46.101.87.243', '46.101.87.92']",63.0,371.0,0.00790715217590332,False
nullrefer.com,"Error: HTTPSConnectionPool(host='nullrefer.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['76.223.54.146', '13.248.169.48']",63.0,4496.0,0.009010076522827148,False
ridewithme.ru,"Error: HTTPSConnectionPool(host='ridewithme.ru', port=443): Read timed out. (read timeout=3)",0.0,['87.236.16.207'],47.0,747.0,0.007035970687866211,False
unblocked.tube,Blocked - Client Error (Status Code: 403),0.0,"['104.21.63.56', '172.67.143.218']",64.0,371.0,0.0077588558197021484,False
360proxy.com,Accessible (Status Code: 200),0.0,"['172.66.42.238', '172.66.41.18']",62.0,371.0,0.005048036575317383,False
megaproxy.info,"Error: HTTPSConnectionPool(host='megaproxy.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.43.184', '172.67.183.60']",64.0,371.0,0.014705896377563477,False
gateexam.info,"Error: HTTPSConnectionPool(host='gateexam.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['3.125.36.175', '3.75.10.80']",63.0,371.0,0.018897056579589844,False
postls.com,"Error: HTTPSConnectionPool(host='postls.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ff32c46c910>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['a.gtld-servers.net. nstld.verisign-grs.com. 1734383076 1800 900 604800 900'],101.0,900.0,0.00894474983215332,False
super123proxy.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.1', '104.21.48.1', '104.21.96.1', '104.21.32.1', '104.21.80.1', '104.21.112.1', '104.21.64.1']",147.0,371.0,0.02343130111694336,False
theproxy.click,Blocked - Client Error (Status Code: 403),0.0,"['104.21.55.222', '172.67.173.198']",64.0,371.0,0.010567188262939453,False
