website,https_status,return_code,ip,size,ttl,response_time,exception
ip-hide.net,Accessible (Status Code: 200),0,"['188.114.97.7', '188.114.96.7']",61,296,0.0027132034301757812,False
proxygalaxy.me,"Error: HTTPSConnectionPool(host='proxygalaxy.me', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f79cd7c0310>, 'Connection to proxygalaxy.me timed out. (connect timeout=3)'))",0,['78.142.29.116'],48,10796,0.003656148910522461,False
youhydra.net,Blocked - Client Error (Status Code: 403),0,"['188.114.97.7', '188.114.96.7']",62,296,0.0024099349975585938,False
twoproxy.net,Blocked - Client Error (Status Code: 403),0,"['104.21.59.228', '172.67.184.211']",62,296,0.003062009811401367,False
aishiteiru.moe,Accessible (Status Code: 200),0,['51.79.54.208'],48,596,0.0030379295349121094,False
api-botads15.co.uk,Accessible (Status Code: 200),0,"['77980.bodis.com.', '199.59.243.227']",81,10671,0.002457857131958008,False
cmy.network,Blocked - Client Error (Status Code: 403),0,"['cmy.network.cdn.cloudflare.net.', '104.21.36.82', '172.67.190.171']",105,296,0.002765178680419922,False
freetel.app,Accessible (Status Code: 200),0,['65.21.35.19'],45,86396,0.0024750232696533203,False
freevpn.me,Accessible (Status Code: 200),0,"['188.114.97.7', '188.114.96.7']",60,296,0.002713918685913086,False
getsurfboard.com,Accessible (Status Code: 200),0,"['getsurfboard.github.io.', '185.199.109.153', '185.199.110.153', '185.199.111.153', '185.199.108.153']",134,3596,0.0034987926483154297,False
hexatechvpn.com,Blocked - Client Error (Status Code: 403),0,"['52.47.177.209', '15.237.137.136', '15.237.202.217']",81,56,0.002847909927368164,False
ihaojiahuo.top,Blocked - Client Error (Status Code: 403),0,"['23.97.75.185', '40.83.123.29', '13.94.45.231', '52.175.32.100', '20.2.170.254', '20.2.1.141']",128,296,0.0028700828552246094,False
instavpn.com,Accessible (Status Code: 200),0,"['104.21.5.20', '172.67.132.192']",62,296,0.0028378963470458984,False
masters-of-cloud.de,Accessible (Status Code: 200),0,['185.244.195.159'],53,86396,0.0030062198638916016,False
multiproxy.info,"Error: HTTPSConnectionPool(host='multiproxy.info', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f79cd38ee20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0,[],33,0,0.0024080276489257812,False
proximy.io,Accessible (Status Code: 200),0,"['104.21.87.198', '172.67.145.202']",60,296,0.0032110214233398438,False
proxiware.com,Accessible (Status Code: 200),0,"['35.152.104.113', '35.152.119.144', '18.102.16.191']",79,4,0.043627023696899414,False
proxy.direct,"Error: HTTPSConnectionPool(host='proxy.direct', port=443): Read timed out.",0,"['188.114.96.7', '188.114.97.7']",62,296,0.002798795700073242,False
quantumult.app,Accessible (Status Code: 200),0,"['35.229.155.161', '104.199.224.61', '35.201.145.203', '34.81.58.59', '35.234.34.89']",112,296,0.002063751220703125,False
