website,https_status,return_code,ip,size,ttl,response_time,exception
hentaiera.com,Accessible (Status Code: 200),0,"['104.21.233.144', '104.21.233.143']",63,368,0.004934072494506836,False
mangakakalot.com,Accessible (Status Code: 200),0,"['172.67.68.23', '104.26.3.251', '104.26.2.251']",82,367,0.005089998245239258,False
gaymaletube.com,Accessible (Status Code: 200),0,"['104.18.12.59', '104.18.13.59']",65,367,0.005060911178588867,False
xv-ru.com,Accessible (Status Code: 200),0,"['172.64.155.213', '104.18.32.43']",59,367,0.0061588287353515625,False
dood.pm,Blocked - Client Error (Status Code: 403),0,"['104.26.9.106', '172.67.73.151', '104.26.8.106']",73,367,0.006897926330566406,False
xxxshake.com,Accessible (Status Code: 200),0,"['172.67.135.195', '104.21.7.50']",62,367,0.005097866058349609,False
theyarehuge.com,Accessible (Status Code: 200),0,"['104.26.9.240', '104.26.8.240', '172.67.68.220']",81,367,0.0052568912506103516,False
fpo.xxx,Accessible (Status Code: 200),0,['31.133.222.2'],41,659,0.005083799362182617,False
fikfap.com,Accessible (Status Code: 200),0,"['104.26.13.205', '104.26.12.205', '172.67.74.152']",76,367,0.0061643123626708984,False
inxxx.com,Accessible (Status Code: 200),0,"['104.21.89.203', '172.67.164.224']",59,367,0.004976749420166016,False
javhdporn.net,Blocked - Client Error (Status Code: 403),0,"['104.21.96.1', '104.21.16.1', '104.21.64.1', '104.21.112.1', '104.21.80.1', '104.21.32.1', '104.21.48.1']",143,367,0.0067141056060791016,False
beeg.porn,Accessible (Status Code: 200),0,"['172.67.184.95', '104.21.19.7']",59,367,0.005179166793823242,False
tubev.sex,Accessible (Status Code: 200),0,['185.213.89.230'],43,4034,0.005730152130126953,False
redwap-xxx.com,Blocked - Client Error (Status Code: 403),0,"['172.67.147.217', '104.21.57.168']",64,367,0.0051729679107666016,False
xhopen.com,Accessible (Status Code: 200),0,"['185.207.236.242', '185.207.236.116']",60,367,0.005113124847412109,False
xnxxcom.xyz,Accessible (Status Code: 200),0,['109.206.174.142'],45,4034,0.004976987838745117,False
abxxx.com,Blocked - Client Error (Status Code: 429),0,['91.227.144.63'],43,5,0.005088090896606445,False
pornhat.video,Accessible (Status Code: 200),0,"['104.21.56.90', '172.67.183.52']",63,367,0.005306720733642578,False
3hentai.net,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0,['51.83.143.134'],45,367,0.005145072937011719,False
javtiful.com,Accessible (Status Code: 200),0,"['104.21.31.154', '172.67.178.57']",62,367,0.005151033401489258,False
sextb.net,Blocked - Client Error (Status Code: 403),0,"['104.27.204.89', '104.27.203.89']",59,367,0.004876852035522461,False
bookmark.xxx,Accessible (Status Code: 200),0,"['104.21.55.77', '172.67.170.191']",62,367,0.005158185958862305,False
hentaicity.com,Accessible (Status Code: 200),0,['216.18.168.54'],48,3667,0.007097959518432617,False
xxxvideo.best,Accessible (Status Code: 200),0,['62.122.173.27'],47,367,0.005039215087890625,False
luticlip.com,Blocked - Client Error (Status Code: 403),0,['54.38.220.158'],46,367,0.005285024642944336,False
trahkino.pro,"Error: HTTPSConnectionPool(host='trahkino.pro', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd301d53ee0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0,['cortney.ns.cloudflare.com. dns.cloudflare.com. 2359598783 10000 2400 604800 1800'],95,1800,0.005594015121459961,False
91porny.com,Blocked - Client Error (Status Code: 403),0,"['104.21.16.1', '104.21.64.1', '104.21.96.1', '104.21.80.1', '104.21.48.1', '104.21.112.1', '104.21.32.1']",141,367,0.005491018295288086,False
javbus.com,Accessible (Status Code: 200),0,"['172.67.80.44', '104.25.112.111', '104.25.111.111']",76,367,0.005831003189086914,False
cnnamador.com,Accessible (Status Code: 200),0,"['104.23.131.47', '104.23.132.47']",63,367,0.0068852901458740234,False
boafoda.com,Accessible (Status Code: 200),0,"['104.18.5.72', '104.18.4.72']",61,367,0.00510716438293457,False
rusvideos.cc,Accessible (Status Code: 200),0,['212.162.152.11'],46,367,0.005458831787109375,False
sambaporno.com,Accessible (Status Code: 200),0,"['104.18.27.199', '104.18.26.199']",64,373,0.008981943130493164,False
looti.org,Blocked - Client Error (Status Code: 403),0,['54.37.206.10'],43,373,0.0076868534088134766,False
sexbebin.com,Accessible (Status Code: 200),0,"['104.26.9.191', '104.26.8.191', '172.67.73.99']",78,373,0.005277156829833984,False
hclips.com,"Error: HTTPSConnectionPool(host='hclips.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd301e25190>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0,[],28,0,0.0051441192626953125,False
vps-vids.com,Blocked - Client Error (Status Code: 403),0,"['104.21.234.47', '104.21.234.46']",62,377,0.5676920413970947,False
gay0day.com,Blocked - Client Error (Status Code: 403),0,['178.33.47.25'],45,377,0.1337909698486328,False
pornpics.de,Accessible (Status Code: 200),0,"['213.174.142.7', '213.174.142.8', '213.174.142.9', '213.174.142.10']",93,291,0.0056149959564208984,False
multporn.net,Accessible (Status Code: 200),0,"['172.67.15.119', '104.22.22.184', '104.22.23.184']",78,372,0.005180835723876953,False
pornkai.com,Accessible (Status Code: 200),0,"['44.218.47.144', '54.237.96.191']",61,72,0.0055103302001953125,False
exporntoons.net,Accessible (Status Code: 200),0,"['141.101.120.10', '141.101.120.11']",65,372,0.005918025970458984,False
lobstertube.com,Accessible (Status Code: 200),0,"['104.18.24.145', '104.18.25.145']",65,372,0.005384922027587891,False
livecamrips.su,Accessible (Status Code: 200),0,"['172.67.73.97', '104.26.15.251', '104.26.14.251']",80,372,0.005166292190551758,False
sxyprn.net,Accessible (Status Code: 200),0,"['104.21.234.115', '104.21.234.114']",60,372,0.005402088165283203,False
trackwilltrk.com,"Error: HTTPSConnectionPool(host='trackwilltrk.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd302422460>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0,['ns.anycastns1.org. v.javbucks.com. 2024110900 7200 3600 604800 600'],98,30,0.006285905838012695,False
videocelebs.net,Accessible (Status Code: 200),0,['37.1.216.12'],49,4041,0.0051212310791015625,False
tubegalore.com,Accessible (Status Code: 200),0,"['104.18.26.23', '104.18.27.23']",64,372,0.005498170852661133,False
hentaiheroes.com,Accessible (Status Code: 200),0,['94.75.250.120'],50,620,0.00517725944519043,False
xnxx-ru.com,Accessible (Status Code: 200),0,"['172.64.145.104', '104.18.42.152']",61,372,0.008517026901245117,False
chaturbate.eu,Accessible (Status Code: 200),0,"['104.16.42.196', '104.16.45.196', '104.16.43.196', '104.16.44.196', '104.16.41.196']",111,372,0.005440950393676758,False
sexkomix2.com,Accessible (Status Code: 200),0,"['104.26.1.138', '172.67.73.48', '104.26.0.138']",79,372,0.005066394805908203,False
sexstories.com,"Error: HTTPSConnectionPool(host='sexstories.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0,['141.0.172.211'],48,1791,0.015420913696289062,False
boy18tube.com,Accessible (Status Code: 200),0,['45.133.44.101'],47,228,0.006036996841430664,False
