website,https_status,return_code,ip,size,ttl,response_time,exception
piracyproxy.app,Blocked - Client Error (Status Code: 403),0.0,"['172.67.167.42', '104.21.35.10']",65.0,343.0,0.0033032894134521484,False
twoproxy.info,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.33', '172.67.166.16']",63.0,343.0,0.0034410953521728516,False
superdir.net,Accessible (Status Code: 200),0.0,"['13.248.169.48', '76.223.54.146']",62.0,4468.0,0.0031108856201171875,False
geometryspot.school,Accessible (Status Code: 200),0.0,['62.72.4.148'],53.0,2219.0,0.003100156784057617,False
10proxy.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.153.134', '104.21.90.54']",61.0,343.0,0.0033380985260009766,False
proxyverse.io,Accessible (Status Code: 200),0.0,"['104.26.8.106', '104.26.9.106', '172.67.73.151']",79.0,343.0,0.0032198429107666016,False
gridpanel.net,Accessible (Status Code: 200),0.0,"['104.21.95.125', '172.67.144.243']",63.0,343.0,0.15540003776550293,False
privatewdns.net,"Error: HTTPSConnectionPool(host='privatewdns.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd5577f0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['72.167.8.213'],49.0,2219.0,0.14189982414245605,False
pirator.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.196.18', '104.21.82.54']",61.0,343.0,0.1269221305847168,False
unblocked.asia,Blocked - Client Error (Status Code: 403),0.0,"['172.67.193.79', '104.21.90.14']",64.0,343.0,0.004262208938598633,False
chatwithsky.com,Accessible (Status Code: 200),0.0,"['104.21.76.86', '172.67.191.152']",65.0,343.0,0.006579875946044922,False
getlantern.org,Accessible (Status Code: 200),0.0,['76.76.21.21'],48.0,343.0,0.157073974609375,False
theproxy.red,Blocked - Client Error (Status Code: 403),0.0,"['104.21.67.74', '172.67.217.132']",62.0,343.0,0.0038232803344726562,False
proxyno1.com,Accessible (Status Code: 200),0.0,['103.237.145.184'],46.0,343.0,0.0036742687225341797,False
unblocked.help,Blocked - Client Error (Status Code: 403),0.0,"['104.21.35.3', '172.67.210.112']",64.0,343.0,0.0036988258361816406,False
unblock2.space,Blocked - Client Error (Status Code: 403),0.0,"['172.67.204.154', '104.21.93.53']",64.0,343.0,0.0032930374145507812,False
piraproxy.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.67.161', '172.67.178.24']",63.0,343.0,0.003220081329345703,False
expressvpn.xyz,Accessible (Status Code: 200),0.0,"['108.139.210.87', '108.139.210.9', '108.139.210.21', '108.139.210.92']",96.0,43.0,0.003326892852783203,False
iproxy.lol,Blocked - Client Error (Status Code: 403),0.0,"['172.67.207.237', '104.21.77.125']",60.0,343.0,0.0030968189239501953,False
i2p2.de,"Error: HTTPSConnectionPool(host='i2p2.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'i2p2.de' doesn't match either of 'docs.i2p-projekt.de', 'geti2p.net', 'i2p-projekt.de', 'i2p.net', 'syndie.i2p-projekt.de', 'www.geti2p.net', 'www.i2p-projekt.de', 'www.i2p.net'"")))",0.0,['81.7.7.63'],41.0,718.0,0.0031371116638183594,False
somiibo.com,Accessible (Status Code: 200),0.0,"['104.21.7.151', '172.67.136.125']",61.0,343.0,0.0031061172485351562,False
123rooms.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.185.233', '104.21.43.215']",62.0,343.0,0.003155946731567383,False
privatewdns.com,"Error: HTTPSConnectionPool(host='privatewdns.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd3c3bb0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['72.167.8.213'],49.0,2219.0,0.002593994140625,False
123ddl.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.205.200', '104.21.61.37']",60.0,343.0,0.15169882774353027,False
gatherproxy.com,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,"['172.234.222.138', '172.234.222.143']",65.0,718.0,0.003793954849243164,False
uproxy.xyz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.4.228', '172.67.132.145']",60.0,342.0,0.0035698413848876953,False
dirproxy.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.13.177', '172.67.156.221']",62.0,342.0,0.004926919937133789,False
omegaproxy.com,Accessible (Status Code: 200),0.0,"['104.21.32.1', '104.21.80.1', '104.21.96.1', '104.21.64.1', '104.21.48.1', '104.21.112.1', '104.21.16.1']",144.0,342.0,0.003370046615600586,False
fanqiangdang.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.178.191', '104.21.75.165']",66.0,342.0,0.12712597846984863,False
anonymouse.ws,Accessible (Status Code: 200),0.0,['193.200.150.240'],47.0,4468.0,0.003471851348876953,False
goj666.com,Accessible (Status Code: 200),0.0,['45.88.195.68'],44.0,717.0,0.0036149024963378906,False
freeproxy.win,Accessible (Status Code: 200),0.0,"['104.21.233.227', '104.21.233.228']",63.0,342.0,0.004703044891357422,False
fri-gate.eu,"Error: HTTPSConnectionPool(host='fri-gate.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)')))",0.0,"['107.178.223.183', '104.155.138.21']",61.0,2217.0,0.0032088756561279297,False
unblock.pink,Blocked - Client Error (Status Code: 403),0.0,"['172.67.207.125', '104.21.42.183']",62.0,342.0,0.0032138824462890625,False
noblockme.ru,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.96.1', '104.21.64.1', '104.21.16.1', '104.21.32.1', '104.21.80.1', '104.21.48.1']",142.0,342.0,0.07559800148010254,False
theproxy.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.1', '104.21.80.1', '104.21.64.1', '104.21.96.1', '104.21.48.1', '104.21.112.1', '104.21.32.1']",142.0,342.0,0.07517814636230469,False
theproxy.to,Blocked - Client Error (Status Code: 403),0.0,"['104.21.87.176', '172.67.170.124']",61.0,342.0,0.0035958290100097656,False
piraproxy.page,Blocked - Client Error (Status Code: 403),0.0,"['172.67.146.26', '104.21.39.140']",64.0,342.0,0.006065845489501953,False
tribal-enjoy.com,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,"['172.232.4.213', '172.232.25.148', '172.232.31.180']",82.0,717.0,0.005137205123901367,False
goproxy.cn,Accessible (Status Code: 200),0.0,"['goproxy.cn.qiniudns.com.', 'overseasdownload061.overseas.line.qiniudns.com.', 'onlyv4.overseacdndownload.qiniu.com.w.kunlunsl.com.', '163.181.92.181']",190.0,42.0,0.005827903747558594,False
getcocoon.com,"Error: HTTPSConnectionPool(host='getcocoon.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))",0.0,['104.236.191.187'],47.0,117.0,0.0037300586700439453,False
theproxy.dev,Blocked - Client Error (Status Code: 403),0.0,"['104.21.6.123', '172.67.134.215']",62.0,342.0,0.0033652782440185547,False
proxypoint.info,Blocked - Client Error (Status Code: 403),0.0,"['104.21.76.68', '172.67.190.241']",65.0,342.0,0.003170013427734375,False
uproxy.cc,Blocked - Client Error (Status Code: 403),0.0,"['104.21.27.225', '172.67.169.201']",59.0,342.0,0.0031070709228515625,False
filterbypass.me,"Error: HTTPSConnectionPool(host='filterbypass.me', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f83d148e3a0>, 'Connection to filterbypass.me timed out. (connect timeout=3)'))",0.0,['192.64.119.106'],49.0,2217.0,0.13038277626037598,False
freedium.cfd,Accessible (Status Code: 200),0.0,"['104.21.85.189', '172.67.209.71']",62.0,342.0,0.1532580852508545,False
waiver-serious.net,Blocked - Client Error (Status Code: 410),0.0,['37.48.65.152'],52.0,717.0,0.003969669342041016,False
mind-media.com,Accessible (Status Code: 200),0.0,"['172.67.73.46', '104.26.8.163', '104.26.9.163']",80.0,342.0,0.1413707733154297,False
rammerhead.org,Accessible (Status Code: 200),0.0,"['172.67.164.144', '104.21.89.195']",64.0,342.0,0.0036461353302001953,False
xn--80aacexhnhwfcqh.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.55.81', '172.67.145.247']",73.0,342.0,0.003225088119506836,False
uproxy.soy,Blocked - Client Error (Status Code: 403),0.0,"['104.21.72.100', '172.67.181.29']",60.0,342.0,0.0036280155181884766,False
openproxylist.com,Accessible (Status Code: 200),0.0,"['104.21.93.146', '172.67.211.31']",67.0,342.0,0.003554821014404297,False
dirproxy.dev,Blocked - Client Error (Status Code: 403),0.0,"['172.67.137.160', '104.21.73.22']",62.0,342.0,0.004879951477050781,False
stupidproxy.com,"Error: HTTPSConnectionPool(host='www.stupidproxy.com', port=443): Read timed out. (read timeout=3)",0.0,"['104.21.37.12', '172.67.202.102']",65.0,342.0,0.0037200450897216797,False
host900.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.185.14', '104.21.80.141']",61.0,377.0,0.36896610260009766,False
unblocked.surf,Blocked - Client Error (Status Code: 403),0.0,"['172.67.206.207', '104.21.42.172']",64.0,376.0,0.02441716194152832,False
crystalstatus.com,"Error: HTTPSConnectionPool(host='crystalstatus.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))",0.0,"['104.18.25.111', '104.18.24.111']",67.0,376.0,0.004086017608642578,False
torrentdownload.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.65.76', '172.67.159.148']",69.0,376.0,0.003114938735961914,False
unbl0ck3d.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.83.59', '172.67.214.243']",63.0,377.0,0.005605220794677734,False
hotsplots.net,"Error: HTTPSConnectionPool(host='hotsplots.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd3e2100>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns69.domaincontrol.com. dns.jomax.net. 2024102503 28800 7200 604800 600'],99.0,600.0,0.0035200119018554688,False
i2pd.website,Accessible (Status Code: 200),0.0,"['185.199.110.153', '185.199.109.153', '185.199.108.153', '185.199.111.153']",94.0,2250.0,0.003337860107421875,False
piracyproxy.info,Blocked - Client Error (Status Code: 403),0.0,"['172.67.162.149', '104.21.15.118']",66.0,376.0,0.003144979476928711,False
123proxy.xyz,Blocked - Client Error (Status Code: 403),0.0,"['172.67.220.44', '104.21.83.89']",62.0,376.0,0.0036351680755615234,False
zalmos.com,Accessible (Status Code: 200),0.0,"['104.21.234.150', '104.21.234.151']",60.0,375.0,0.003827333450317383,False
cotse.net,Accessible (Status Code: 200),0.0,['173.166.91.13'],43.0,4500.0,0.0038480758666992188,False
megapira.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.42.9', '172.67.198.25']",62.0,375.0,0.0035359859466552734,False
theproxy.page,Blocked - Client Error (Status Code: 403),0.0,"['172.67.129.163', '104.21.1.166']",63.0,375.0,0.003992795944213867,False
bcsapi.xyz,Accessible (Status Code: 200),0.0,"['172.67.217.254', '104.21.43.35']",60.0,375.0,0.003962039947509766,False
piraproxy.dev,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",63.0,375.0,0.003473043441772461,False
inkeizoukyou.site,Accessible (Status Code: 200),0.0,['92.113.16.198'],51.0,75.0,0.003083944320678711,False
vkzam.ru,"Error: HTTPSConnectionPool(host='vkzam.ru', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd77fbe0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.reg.ru. hostmaster.ns1.reg.ru. 1706319080 14400 3600 604800 10800'],81.0,3600.0,0.0030231475830078125,False
theproxy.lol,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",62.0,375.0,0.004701137542724609,False
uproxy2.xyz,Blocked - Client Error (Status Code: 403),0.0,"['172.67.144.100', '104.21.71.104']",61.0,375.0,0.0033140182495117188,False
dirproxy.cc,Blocked - Client Error (Status Code: 403),0.0,"['104.21.58.248', '172.67.166.129']",61.0,375.0,0.0025529861450195312,False
samair.ru,Accessible (Status Code: 200),0.0,['91.229.90.155'],43.0,4500.0,0.013322114944458008,False
php-proxy.net,"Error: HTTPSConnectionPool(host='php-proxy.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd4841c0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['213.191.220.180'],47.0,377.0,0.019548892974853516,False
etfsregtdrftyguj7ijuytihhrklgdrjgfrdjghkfjldnnrjesrgsrgrtbvhfyd.com,"Error: HTTPSConnectionPool(host='etfsregtdrftyguj7ijuytihhrklgdrjgfrdjghkfjldnnrjesrgsrgrtbvhfyd.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd3e2ee0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['bayan.ns.cloudflare.com. dns.cloudflare.com. 2354792921 10000 2400 604800 1800'],145.0,1800.0,0.005420207977294922,False
swiftproxy.net,Accessible (Status Code: 200),0.0,"['104.26.5.156', '104.26.4.156', '172.67.70.8']",80.0,375.0,0.0037567615509033203,False
piratotal.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.77.149', '172.67.209.79']",63.0,375.0,0.003201007843017578,False
onionbrowser.com,Accessible (Status Code: 200),0.0,"['185.199.111.153', '185.199.110.153', '185.199.108.153', '185.199.109.153']",98.0,375.0,0.003422975540161133,False
adultproxy.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",64.0,375.0,0.0032820701599121094,False
piracyddl.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.30.174', '172.67.173.122']",63.0,375.0,0.003406047821044922,False
stealthy.co,Accessible (Status Code: 200),0.0,"['172.67.160.144', '104.21.9.144']",61.0,375.0,0.004975080490112305,False
vpnki.ru,Accessible (Status Code: 200),0.0,['84.201.157.22'],42.0,4500.0,0.0031800270080566406,False
cheapedtrade.com,Accessible (Status Code: 200),0.0,"['172.67.151.84', '104.21.0.163']",66.0,375.0,0.0031468868255615234,False
crawlinski.com,Accessible (Status Code: 200),0.0,['136.243.160.53'],48.0,4500.0,0.003271818161010742,False
theproxy.link,Blocked - Client Error (Status Code: 403),0.0,"['172.67.220.8', '104.21.51.31']",63.0,375.0,0.004328012466430664,False
upload123.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",63.0,375.0,0.003779888153076172,False
uproxy.dev,Blocked - Client Error (Status Code: 403),0.0,"['172.67.202.122', '104.21.85.53']",60.0,375.0,0.0040760040283203125,False
qarchive.org,"Error: HTTPSConnectionPool(host='qarchive.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd3e7a90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['a0.org.afilias-nst.info. hostmaster.donuts.email. 1734381638 7200 900 1209600 3600'],112.0,3600.0,0.0034770965576171875,False
unblockedscene.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.14.79', '172.67.202.168']",68.0,375.0,0.0038640499114990234,False
thefreeproxy.info,Accessible (Status Code: 200),0.0,"['13.248.169.48', '76.223.54.146']",67.0,4500.0,0.0033431053161621094,False
spys.ru,Blocked - Client Error (Status Code: 403),0.0,"['104.21.96.1', '104.21.64.1', '104.21.80.1', '104.21.32.1', '104.21.48.1', '104.21.112.1', '104.21.16.1']",137.0,375.0,0.0031690597534179688,False
zougloub.eu,Accessible (Status Code: 200),0.0,['69.70.16.42'],45.0,4500.0,0.0030660629272460938,False
uproxy.io,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",59.0,375.0,0.0032281875610351562,False
br-proxy.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.134.10', '104.21.5.242']",62.0,375.0,0.003240823745727539,False
onion.cab,"Error: HTTPSConnectionPool(host='onion.cab', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f83cd7f1670>, 'Connection to onion.cab timed out. (connect timeout=3)'))",0.0,['62.138.11.6'],43.0,4499.0,0.004320859909057617,False
thenewproxy.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.92.41', '172.67.186.51']",65.0,374.0,0.003342151641845703,False
aiodir.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.32.1', '104.21.96.1', '104.21.112.1', '104.21.16.1', '104.21.80.1', '104.21.48.1', '104.21.64.1']",140.0,374.0,0.003454923629760742,False
oneproxy.info,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",63.0,374.0,0.004463911056518555,False
unblocksite.id,Blocked - Client Error (Status Code: 403),0.0,"['104.21.64.1', '104.21.32.1', '104.21.48.1', '104.21.16.1', '104.21.112.1', '104.21.96.1', '104.21.80.1']",144.0,374.0,0.00446629524230957,False
onionsearchengine.com,Accessible (Status Code: 200),0.0,"['172.66.43.4', '172.66.40.252']",71.0,374.0,0.004812002182006836,False
costcurve.us,"Error: HTTPSConnectionPool(host='costcurve.us', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd43a460>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,,,,,TrueDNS_HTTPS: No response from server
unblockedrussian.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.96.1', '104.21.80.1', '104.21.64.1', '104.21.32.1', '104.21.112.1', '104.21.16.1', '104.21.48.1']",150.0,344.0,0.004426002502441406,False
123roms.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.89.240', '172.67.191.239']",61.0,344.0,0.0040819644927978516,False
amegaproxy.com,"Error: HTTPSConnectionPool(host='amegaproxy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'amegaproxy.com' doesn't match either of 'www.megaproxy.com', 'megaproxy.com'"")))",0.0,['52.70.232.188'],48.0,344.0,0.055727243423461914,False
hideipvpn.com,Accessible (Status Code: 200),0.0,['138.201.27.252'],47.0,345.0,0.004601955413818359,False
123inside.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.94.31', '172.67.218.253']",63.0,344.0,0.021165132522583008,False
sports123.info,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",64.0,344.0,0.003367900848388672,False
flashproxy.io,Accessible (Status Code: 200),0.0,"['104.26.0.196', '172.67.75.211', '104.26.1.196']",79.0,344.0,0.003242969512939453,False
dirproxy.click,Blocked - Client Error (Status Code: 403),0.0,"['172.67.176.46', '104.21.31.96']",64.0,344.0,0.010315895080566406,False
rutor.app,Blocked - Client Error (Status Code: 403),0.0,"['172.67.162.181', '104.21.81.170']",59.0,344.0,0.003227710723876953,False
browser.lol,Accessible (Status Code: 200),0.0,"['172.67.74.70', '104.26.14.196', '104.26.15.196']",77.0,344.0,0.003393888473510742,False
the-cloak.com,Blocked - Client Error (Status Code: 403),0.0,['23.105.134.56'],47.0,4470.0,0.0036149024963378906,False
dirmega.com,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",61.0,344.0,0.006023883819580078,False
vpntunnel.com,Accessible (Status Code: 200),0.0,"['172.67.165.152', '104.21.34.217']",63.0,344.0,0.0029871463775634766,False
unblockedbay.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.44.150', '172.67.200.229']",66.0,344.0,0.029056072235107422,False
kinosimka.info,Blocked - Client Error (Status Code: 403),0.0,"['104.21.73.210', '172.67.192.42']",64.0,344.0,0.0035169124603271484,False
adysec.com,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",60.0,344.0,0.00479578971862793,False
smartproxy.id,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",63.0,344.0,0.0031652450561523438,False
freevmess.com,Accessible (Status Code: 200),0.0,"['104.21.46.106', '172.67.137.198']",63.0,344.0,0.0031578540802001953,False
dirupload.com,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",63.0,344.0,0.0031096935272216797,False
censorship.guide,Accessible (Status Code: 200),0.0,['35.185.44.232'],50.0,44.0,0.003110170364379883,False
unblockedsite.info,Blocked - Client Error (Status Code: 403),0.0,"['104.21.92.152', '172.67.195.73']",68.0,344.0,0.0032351016998291016,False
wuolahservices.com,"Error: HTTPSConnectionPool(host='wuolahservices.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd44ebe0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns-1590.awsdns-06.co.uk. awsdns-hostmaster.amazon.com. 1 7200 900 1209600 86400'],120.0,900.0,0.003465890884399414,False
123ru.info,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.1', '104.21.32.1', '104.21.64.1', '104.21.96.1', '104.21.80.1', '104.21.48.1', '104.21.112.1']",140.0,344.0,0.03791618347167969,False
smartproxy.ai,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",63.0,344.0,0.0037288665771484375,False
webtoppings.bar,Accessible (Status Code: 200),0.0,"['104.21.58.156', '172.67.161.123']",65.0,344.0,0.0052242279052734375,False
watchfreeonline.info,Blocked - Client Error (Status Code: 403),0.0,"['172.67.202.58', '104.21.22.34']",70.0,344.0,0.004929780960083008,False
thevpn.guru,Accessible (Status Code: 200),0.0,"['172.67.222.100', '104.21.86.168']",61.0,344.0,0.006264209747314453,False
dirmania.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",62.0,344.0,0.003337860107421875,False
unblocked2.me,Blocked - Client Error (Status Code: 403),0.0,"['172.67.146.231', '104.21.28.167']",63.0,344.0,0.02353811264038086,False
grandstream.cn,"Error: HTTPSConnectionPool(host='grandstream.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f83cd433df0>, 'Connection to grandstream.cn timed out. (connect timeout=3)'))",0.0,['139.159.189.50'],48.0,719.0,0.0033218860626220703,False
videoproxy.site,Accessible (Status Code: 200),0.0,['51.159.195.18'],49.0,344.0,0.005218982696533203,False
orangeproxy.net,Accessible (Status Code: 200),0.0,['198.50.152.58'],49.0,4471.0,0.0035469532012939453,False
piradownload.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.64.1', '104.21.112.1', '104.21.96.1', '104.21.16.1', '104.21.80.1', '104.21.32.1', '104.21.48.1']",146.0,344.0,0.003407001495361328,False
dirsports.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.51.153', '172.67.182.22']",63.0,344.0,0.003831148147583008,False
proxy.ee,"Error: HTTPSConnectionPool(host='proxy.ee', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd78faf0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['90.191.165.23'],42.0,719.0,0.0031518936157226562,False
watchsoccer.info,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",66.0,344.0,0.004036903381347656,False
tor2web.to,"Error: HTTPSConnectionPool(host='tor2web.to', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd43a0d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],28.0,0.0,0.0032510757446289062,False
dirooms.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",61.0,344.0,0.005176067352294922,False
youflix.app,Blocked - Client Error (Status Code: 403),0.0,"['104.21.88.159', '172.67.185.202']",61.0,344.0,0.024602890014648438,False
multiproxy.org,Accessible (Status Code: 200),0.0,"['104.21.32.230', '172.67.156.84']",64.0,344.0,0.003762960433959961,False
azirevpn.com,Accessible (Status Code: 200),0.0,['193.187.90.82'],46.0,4469.0,0.005944013595581055,False
megadir.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.204.57', '104.21.93.39']",61.0,344.0,0.0036468505859375,False
siteunblock.us,Blocked - Client Error (Status Code: 403),0.0,"['104.21.20.44', '172.67.191.85']",64.0,344.0,0.005629777908325195,False
siteunblocked.vip,Blocked - Client Error (Status Code: 403),0.0,"['104.21.66.249', '172.67.166.138']",67.0,344.0,0.0032262802124023438,False
unblocksite.space,Blocked - Client Error (Status Code: 403),0.0,"['104.21.78.167', '172.67.136.2']",67.0,344.0,0.0030820369720458984,False
unblock.im,Accessible (Status Code: 200),0.0,"['104.21.36.33', '172.67.184.87']",60.0,344.0,0.003319978713989258,False
jahproxy.pro,"Error: HTTPSConnectionPool(host='jahproxy.pro', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f83cd38f2b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],30.0,0.0,0.0032410621643066406,False
hided.net,Accessible (Status Code: 200),0.0,['121.184.85.153'],43.0,344.0,0.02630329132080078,False
uproxy.info,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",61.0,344.0,0.0045201778411865234,False
getproxies.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",64.0,344.0,0.003270864486694336,False
unblocked2.party,Blocked - Client Error (Status Code: 403),0.0,"['172.67.144.233', '104.21.10.75']",66.0,344.0,0.0029261112213134766,False
unblocked2.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.59.193', '172.67.182.238']",64.0,377.0,0.1578378677368164,False
switchvpn.net,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",63.0,375.0,0.022069215774536133,False
oneproxy.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.32.1', '104.21.112.1', '104.21.48.1', '104.21.16.1', '104.21.96.1', '104.21.64.1', '104.21.80.1']",142.0,375.0,0.003187894821166992,False
myproxy.lol,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",61.0,375.0,0.003252267837524414,False
theproxy.io,Blocked - Client Error (Status Code: 403),0.0,"['172.67.141.209', '104.21.39.10']",61.0,375.0,0.0035359859466552734,False
mashuk.info,Accessible (Status Code: 200),0.0,['213.142.146.59'],45.0,4500.0,0.020896196365356445,False
4277.info,Accessible (Status Code: 200),0.0,"['13.248.169.48', '76.223.54.146']",59.0,4499.0,0.00412297248840332,False
uproxy.link,Blocked - Client Error (Status Code: 403),0.0,"['172.67.166.239', '104.21.11.183']",61.0,374.0,0.003328084945678711,False
phantom.lol,Accessible (Status Code: 200),0.0,['104.243.38.18'],45.0,749.0,0.003568887710571289,False
proxyway.com,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",62.0,374.0,0.004536867141723633,False
3proxy.ru,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",59.0,374.0,0.003080129623413086,False
ujsrxts.com,Accessible (Status Code: 200),0.0,"['108.157.188.57', '108.157.188.30', '108.157.188.70', '108.157.188.11']",93.0,74.0,0.003303050994873047,False
