website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
ore-aroma.jp,"Error: HTTPSConnectionPool(host='ore-aroma.jp', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'ore-aroma.jp' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.07256603240966797,False,
lottomat.com,"Error: HTTPSConnectionPool(host='lottomat.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'lottomat.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.09146690368652344,False,
smsm.ph,Accessible (Status Code: 200),0.0,"['13.248.251.78', '99.83.162.94']",57.0,354.0,0.014889955520629883,False,
read-lookism.com,Accessible (Status Code: 200),0.0,"['172.67.159.190', '104.21.9.105']",66.0,354.0,0.021596908569335938,False,
bangbrosteenporn.com,"Error: HTTPSConnectionPool(host='bangbrosteenporn.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'bangbrosteenporn.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],54.0,15.0,0.06682205200195312,False,
kuro-ai.com,Accessible (Status Code: 200),0.0,"['104.26.6.8', '172.67.70.159', '104.26.7.8']",77.0,354.0,0.027567148208618164,False,
allaccessfans.co,Accessible (Status Code: 200),0.0,"['104.21.31.197', '172.67.179.166']",66.0,354.0,0.0066356658935546875,False,
lauxanh.one,"Error: HTTPSConnectionPool(host='lauxanh.one', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'lauxanh.one' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],45.0,15.0,0.06097412109375,False,
zooporn.video,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.64.1', '104.21.80.1', '104.21.48.1', '104.21.32.1', '104.21.112.1', '104.21.96.1']",143.0,353.0,0.0394129753112793,False,
livehd720.com,Accessible (Status Code: 200),0.0,['34.235.250.63'],47.0,541.0,0.005615711212158203,False,
casinohex.co.za,"Error: HTTPSConnectionPool(host='casinohex.co.za', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fd80b88ffa0>, 'Connection to casinohex.co.za timed out. (connect timeout=15)'))",0.0,['217.175.53.72'],49.0,15.0,0.06408810615539551,False,
essay-reviews.com,"Error: HTTPSConnectionPool(host='essay-reviews.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'essay-reviews.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],51.0,15.0,0.06370902061462402,False,
brombet.com,Accessible (Status Code: 200),0.0,['83.164.147.113'],45.0,540.0,0.008054018020629883,False,
sssexxx.net,"Error: HTTPSConnectionPool(host='sssexxx.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'sssexxx.net' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],45.0,15.0,0.05536293983459473,False,
fpack.jp,Accessible (Status Code: 200),0.0,['210.239.38.188'],42.0,540.0,0.028234004974365234,False,
nashstore.ru,Accessible (Status Code: 200),0.0,['95.181.181.62'],46.0,128.0,0.008931159973144531,False,
oldiepornos.com,"Error: HTTPSConnectionPool(host='oldiepornos.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'oldiepornos.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],49.0,15.0,0.0821371078491211,False,
uzxit.net,Accessible (Status Code: 200),0.0,['195.3.221.161'],43.0,353.0,0.009024858474731445,False,
1lib.ph,Accessible (Status Code: 200),0.0,['176.123.7.105'],41.0,15.0,0.20697712898254395,False,
dszbok.com,Accessible (Status Code: 200),0.0,['47.243.172.248'],44.0,294.0,0.008891820907592773,False,
9nunghd.com,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",61.0,353.0,0.016222000122070312,False,
scaryforkids.com,Accessible (Status Code: 200),0.0,"['104.21.5.251', '172.67.134.22']",66.0,353.0,0.025755882263183594,False,
meeticaffinity.it,"Error: HTTPSConnectionPool(host='meeticaffinity.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'meeticaffinity.it' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],51.0,15.0,0.06782221794128418,False,
banana.porn,Blocked - Client Error (Status Code: 403),0.0,"['104.21.96.1', '104.21.80.1', '104.21.16.1', '104.21.64.1', '104.21.32.1', '104.21.112.1', '104.21.48.1']",141.0,353.0,0.00940704345703125,False,
extremereach.com,Blocked - Client Error (Status Code: 403),0.0,"['141.193.213.20', '141.193.213.21']",66.0,15.0,0.022939205169677734,False,
kungaslottet.se,Blocked - Client Error (Status Code: 403),0.0,"['104.26.4.195', '104.26.5.195', '172.67.68.166']",81.0,353.0,0.021516084671020508,False,
zaochnik.com,"Error: HTTPSConnectionPool(host='zaochnik.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'zaochnik.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.06386184692382812,False,
114bet8.com,Accessible (Status Code: 200),0.0,"['108.157.188.109', '108.157.188.95', '108.157.188.9', '108.157.188.8']",93.0,53.0,0.00915980339050293,False,
