website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
unblock3d.biz,Blocked - Client Error (Status Code: 403),0.0,"['172.67.145.23', '104.21.79.107']",63.0,335.0,0.08305191993713379,False,
goojara.to,Blocked - Client Error (Status Code: 403),0.0,"['172.67.166.160', '104.21.33.208']",60.0,335.0,0.08564400672912598,False,
festaprive.com,"Error: HTTPSConnectionPool(host='festaprive.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.44.254', '172.67.207.7']",64.0,334.0,0.06376409530639648,False,
yuri.live,Accessible (Status Code: 200),0.0,"['172.67.143.87', '104.21.95.59']",59.0,334.0,0.06684589385986328,False,
ppira.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.215.208', '104.21.53.171']",59.0,334.0,0.08773231506347656,False,
streambox7.xyz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.112.1', '104.21.80.1', '104.21.96.1', '104.21.48.1', '104.21.32.1', '104.21.16.1', '104.21.64.1']",144.0,334.0,0.08228826522827148,False,
sexvideo.com,"Error: HTTPSConnectionPool(host='sexvideo.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['185.98.55.81', '88.208.20.10']",62.0,184.0,0.07212305068969727,False,
essaywriter24.com,Accessible (Status Code: 200),0.0,"['172.67.219.127', '104.21.45.218']",67.0,334.0,0.09710311889648438,False,
interracial.com,"Error: HTTPSConnectionPool(host='interracial.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.71.250', '104.26.11.238', '104.26.10.238']",81.0,334.0,0.08393192291259766,False,
hempmedspx.com,Accessible (Status Code: 200),0.0,"['104.21.64.1', '104.21.16.1', '104.21.48.1', '104.21.32.1', '104.21.80.1', '104.21.112.1', '104.21.96.1']",144.0,334.0,0.08339715003967285,False,
gotpornhub.com,"Error: HTTPSConnectionPool(host='gotpornhub.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.19.191', '172.67.188.145']",64.0,334.0,0.07751917839050293,False,
porno365.archi,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.80.1', '104.21.32.1', '104.21.48.1', '104.21.64.1', '104.21.16.1', '104.21.96.1']",144.0,343.0,0.008946895599365234,False,
xstory.cam,"Error: HTTPSConnectionPool(host='xstory.cam', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['91.208.175.97'],44.0,4468.0,0.005754709243774414,False,
lasvegasgame.bet,Accessible (Status Code: 200),0.0,"['172.67.69.92', '104.26.6.153', '104.26.7.153']",82.0,343.0,0.04332590103149414,False,
amino15.mom,Blocked - Client Error (Status Code: 403),0.0,"['172.67.204.78', '104.21.58.138']",61.0,334.0,0.07319283485412598,False,
spycock.com,"Error: HTTPSConnectionPool(host='spycock.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['198.27.74.227'],45.0,4468.0,0.006489276885986328,False,
summitgoon.com,"Error: HTTPSConnectionPool(host='summitgoon.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['34.80.213.13'],48.0,343.0,0.009614944458007812,False,
storiesonline.net,"Error: HTTPSConnectionPool(host='storiesonline.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['66.228.43.229'],51.0,4468.0,0.007035017013549805,False,
ulozto.sk,Accessible (Status Code: 200),0.0,"['104.21.56.181', '172.67.155.69']",59.0,343.0,0.006760120391845703,False,
movierulz.com.pk,Accessible (Status Code: 200),0.0,"['172.67.179.11', '104.21.51.106']",66.0,343.0,0.012171030044555664,False,
eb24.net,"Error: HTTPSConnectionPool(host='eb24.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f920403caf0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['51.79.21.187'],42.0,334.0,0.09889793395996094,False,
oredoujin.com,Accessible (Status Code: 200),0.0,"['104.21.32.1', '104.21.16.1', '104.21.64.1', '104.21.112.1', '104.21.48.1', '104.21.96.1', '104.21.80.1']",143.0,333.0,0.09103989601135254,False,
31xiaoshuo.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.47.14', '172.67.143.161']",64.0,333.0,0.08725190162658691,False,
yaruomatomex.com,"Error: HTTPSConnectionPool(host='yaruomatomex.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f9202e04730>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['yaruomatomex.blog.fc2.com.'],70.0,4468.0,0.012418985366821289,False,
md88safe.com,Accessible (Status Code: 200),0.0,"['13.35.198.112', '13.35.198.36', '13.35.198.71', '13.35.198.30']",94.0,43.0,0.008228778839111328,False,
9alba.com,"Error: HTTPSConnectionPool(host='9alba.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['112.175.11.242'],43.0,2219.0,0.013560056686401367,False,
vivi-bet.com,Accessible (Status Code: 200),0.0,"['104.21.52.87', '172.67.197.71']",62.0,343.0,0.010663032531738281,False,
latinohentai.vip,"Error: HTTPSConnectionPool(host='latinohentai.vip', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.55.62', '172.67.145.92']",66.0,343.0,0.009623050689697266,False,
sierrabullets.com,"Error: HTTPSConnectionPool(host='sierrabullets.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['141.193.213.11', '141.193.213.10']",67.0,4468.0,0.006478071212768555,False,
geeg.tv,"Error: HTTPSConnectionPool(host='geeg.tv', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.1.154', '172.67.129.116']",57.0,343.0,0.011142253875732422,False,
melbet-818730.top,"Error: HTTPSConnectionPool(host='melbet-818730.top', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f9203801e20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],35.0,0.0,0.007910013198852539,False,
slustena.net,Accessible (Status Code: 200),0.0,"['104.21.27.157', '172.67.143.58']",62.0,343.0,0.00732111930847168,False,
leaobet.com,Accessible (Status Code: 200),0.0,"['172.67.207.132', '104.21.37.108']",61.0,343.0,0.007051944732666016,False,
bbwsex4u.com,"Error: HTTPSConnectionPool(host='bbwsex4u.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['209.216.91.7'],46.0,343.0,0.009516000747680664,False,
novascotiatoday.com,Accessible (Status Code: 200),0.0,"['77980.bodis.com.', '199.59.243.228']",79.0,4498.0,0.009685993194580078,False,
waffenfuzzi.de,"Error: HTTPSConnectionPool(host='waffenfuzzi.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['185.125.95.101'],48.0,43.0,0.00980997085571289,False,
himabetnp.com,Accessible (Status Code: 200),0.0,"['104.21.3.207', '172.67.131.47']",63.0,343.0,0.009811878204345703,False,
xx345.bet,Accessible (Status Code: 200),0.0,"['104.21.40.57', '172.67.176.122']",59.0,343.0,0.006309986114501953,False,
1xslot.click,Blocked - Client Error (Status Code: 403),0.0,"['104.21.57.216', '172.67.167.11']",62.0,343.0,0.006073951721191406,False,
zamnesia.com,"Error: HTTPSConnectionPool(host='zamnesia.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.66.40.234', '172.66.43.22']",62.0,343.0,0.03441190719604492,False,
najimix.ir,"Error: HTTPSConnectionPool(host='najimix.ir', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'najimix.ir' doesn't match either of 'rozbano.com', 'www.rozbano.com'"")))",0.0,['79.127.127.68'],44.0,4468.0,0.00816488265991211,False,
hotxxx2.com,Accessible (Status Code: 200),0.0,['37.1.205.41'],45.0,718.0,0.019549846649169922,False,
innamorando.com,Accessible (Status Code: 200),0.0,['34.120.13.86'],49.0,41.0,0.028696060180664062,False,
atb1cn.com,Accessible (Status Code: 200),0.0,['185.213.89.231'],44.0,4468.0,0.010236978530883789,False,
extremepc.co.nz,"Error: HTTPSConnectionPool(host='extremepc.co.nz', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0.0,['35.190.85.91'],49.0,343.0,0.010008811950683594,False,
bovegas.com,"Error: HTTPSConnectionPool(host='bovegas.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.15.96', '172.67.162.25']",61.0,343.0,0.007310152053833008,False,
896.tv,Accessible (Status Code: 200),0.0,"['172.67.155.6', '104.21.58.24']",56.0,343.0,0.007132053375244141,False,
goosevpn.com,"Error: HTTPSConnectionPool(host='goosevpn.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.4.174', '172.67.132.78']",62.0,343.0,0.010666131973266602,False,
goodbet7777.fun,"Error: HTTPSConnectionPool(host='goodbet7777.fun', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f9204070160>, 'Connection to goodbet7777.fun timed out. (connect timeout=15)'))",0.0,"['3.208.51.44', '18.209.254.40']",65.0,43.0,0.005346059799194336,False,
topcasinosearch.com,Accessible (Status Code: 200),0.0,"['104.26.5.172', '104.26.4.172', '172.67.71.140']",85.0,343.0,0.009133100509643555,False,
comics.guru,"Error: HTTPSConnectionPool(host='comics.guru', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['5.45.72.132'],45.0,2216.0,0.006968021392822266,False,
stream-inoriginal.online,"Error: HTTPSConnectionPool(host='stream-inoriginal.online', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f9202f5e100>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['194.67.71.192'],58.0,4468.0,0.007181644439697266,False,
wildflings.com,"Error: HTTPSConnectionPool(host='wildflings.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['34.36.205.45'],48.0,343.0,0.005899190902709961,False,
xvideos2.fun,Accessible (Status Code: 200),0.0,"['172.67.153.199', '104.21.80.202']",62.0,343.0,0.006615638732910156,False,
bdsm.gs,Accessible (Status Code: 200),0.0,['160.16.50.137'],41.0,4468.0,0.007675886154174805,False,
thetopbrides.com,Accessible (Status Code: 200),0.0,"['104.21.34.150', '172.67.162.20']",66.0,343.0,0.009619951248168945,False,
bongacams9.com,"Error: HTTPSConnectionPool(host='bongacams9.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['195.85.23.20'],48.0,418.0,0.01623392105102539,False,
fuq.casa,"Error: HTTPSConnectionPool(host='fuq.casa', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.13.139', '172.67.200.96']",58.0,343.0,0.010078907012939453,False,
efortuna.ro,"Error: HTTPSConnectionPool(host='efortuna.ro', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.18.34.133', '172.64.153.123']",61.0,343.0,0.0063323974609375,False,
no5marrickville.com,"Error: HTTPSConnectionPool(host='no5marrickville.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['107.191.56.69'],53.0,718.0,0.0076029300689697266,False,
casinozeus.io,Accessible (Status Code: 200),0.0,"['104.21.32.1', '104.21.112.1', '104.21.96.1', '104.21.48.1', '104.21.80.1', '104.21.16.1', '104.21.64.1']",143.0,343.0,0.010846853256225586,False,
ldmanga.com,Accessible (Status Code: 200),0.0,"['104.21.61.249', '172.67.217.63']",61.0,343.0,0.07947397232055664,False,
jbw.al,"Error: HTTPSConnectionPool(host='jbw.al', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f9203ce29d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['ns1.nic.al. domain.akep.al. 1739276221 10600 3600 1209600 7200'],80.0,3600.0,0.004804849624633789,False,
onlinecasinoplein.com,Accessible (Status Code: 200),0.0,"['104.21.29.2', '172.67.171.52']",71.0,343.0,0.004704952239990234,False,
mitroc.com,Accessible (Status Code: 200),0.0,['66.49.201.12'],44.0,4468.0,0.0048792362213134766,False,
sex-porn.cam,"Error: HTTPSConnectionPool(host='sex-porn.cam', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['88.208.20.10', '185.98.55.81']",62.0,43.0,0.00499725341796875,False,
sexpicxxx.net,"Error: HTTPSConnectionPool(host='sexpicxxx.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['185.73.221.113'],47.0,343.0,0.0065610408782958984,False,
bannersvideo.com,Accessible (Status Code: 200),0.0,"['172.67.221.4', '104.21.24.233']",66.0,343.0,0.0054912567138671875,False,
xn--quadra88-0l8n3931a.com,Blocked - Client Error (Status Code: 403),0.0,"['104.18.8.98', '104.18.9.98']",76.0,343.0,0.005250215530395508,False,
24hrbets.net,Blocked - Client Error (Status Code: 403),0.0,"['185.148.106.53', '185.148.106.52']",62.0,343.0,0.00517725944519043,False,
occult-world.com,Accessible (Status Code: 200),0.0,['78.47.48.18'],50.0,4468.0,0.005015134811401367,False,
dlday.click,Accessible (Status Code: 200),0.0,['79.132.193.210'],45.0,4471.0,0.005047798156738281,False,
casinova.org,"Error: HTTPSConnectionPool(host='casinova.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['37.252.9.121'],46.0,4468.0,0.00561213493347168,False,
snipershide.com,"Error: HTTPSConnectionPool(host='snipershide.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.37.68', '172.67.205.17']",65.0,343.0,0.004737138748168945,False,
rules34.su,Accessible (Status Code: 200),0.0,"['172.67.164.49', '104.21.34.191']",60.0,343.0,0.00481104850769043,False,
qrbet2.com,"Error: HTTPSConnectionPool(host='qrbet22.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.48.91', '172.67.183.12']",60.0,343.0,0.004992008209228516,False,
vydey.lat,Accessible (Status Code: 200),0.0,"['172.67.145.150', '104.21.95.154']",59.0,343.0,0.00483393669128418,False,
zodgame.xyz,Blocked - Client Error (Status Code: 403),0.0,"['172.67.72.166', '104.26.14.223', '104.26.15.223']",77.0,343.0,0.005716800689697266,False,
desiporn.one,"Error: HTTPSConnectionPool(host='desiporn.one', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['54.36.122.234'],46.0,281.0,0.005080223083496094,False,
bitcoincasino.us,"Error: HTTPSConnectionPool(host='bitcoincasino.us', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['5.10.247.88'],50.0,343.0,0.007956981658935547,False,
dalongyun.com,"Error: HTTPSConnectionPool(host='dalongyun.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f92040270a0>, 'Connection to dalongyun.com timed out. (connect timeout=15)'))",0.0,['203.107.44.133'],47.0,718.0,0.007876157760620117,False,
qiumijia.com,Accessible (Status Code: 200),0.0,['101.37.86.38'],46.0,718.0,0.008253812789916992,False,
omqyioojvnwsmocx.com,Blocked - Client Error (Status Code: 404),0.0,['144.76.30.156'],54.0,718.0,0.008691072463989258,False,
cbdoilmarkets.net,Blocked - Client Error (Status Code: 403),0.0,"['104.21.112.1', '104.21.48.1', '104.21.80.1', '104.21.32.1', '104.21.96.1', '104.21.16.1', '104.21.64.1']",147.0,343.0,0.008589029312133789,False,
tv-sports.fr,Blocked (Status Code: 503),0.0,['57.128.98.3'],46.0,4468.0,0.006680011749267578,False,
wellcomebuz.id,Accessible (Status Code: 200),0.0,"['172.67.210.134', '104.21.58.254']",64.0,344.0,0.006057024002075195,False,
nhacaisbo.com,"Error: HTTPSConnectionPool(host='nhacaisbo.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['35.221.175.82'],47.0,343.0,0.006125211715698242,False,
thothub.su,"Error: HTTPSConnectionPool(host='thothub.su', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.85.81', '172.67.203.218']",60.0,343.0,0.010619878768920898,False,
me777.ph,Accessible (Status Code: 200),0.0,"['104.21.94.230', '172.67.141.75']",58.0,343.0,0.004647970199584961,False,
booicasino-xjx.top,Accessible (Status Code: 200),0.0,"['104.21.49.53', '172.67.159.10']",68.0,343.0,0.003553152084350586,False,
findedeinabenteuer.de,Accessible (Status Code: 200),0.0,"['104.21.27.15', '172.67.140.159']",71.0,343.0,0.005508899688720703,False,
iptv-tn.com,Accessible (Status Code: 200),0.0,"['104.21.73.156', '172.67.163.214']",61.0,343.0,0.007963895797729492,False,
xxarxx.co,Accessible (Status Code: 200),0.0,"['104.21.32.88', '172.67.185.77']",59.0,343.0,0.004972219467163086,False,
dochki.net,Accessible (Status Code: 200),0.0,['95.164.39.61'],44.0,4468.0,0.005039691925048828,False,
asianbxkiun.pro,"Error: HTTPSConnectionPool(host='asianbxkiun.pro', port=443): Read timed out. (read timeout=15)",0.0,"['104.21.45.3', '172.67.207.9']",65.0,343.0,0.004966020584106445,False,
kamport.ru,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.48.1', '104.21.112.1', '104.21.32.1', '104.21.64.1', '104.21.96.1', '104.21.80.1']",140.0,343.0,0.00808405876159668,False,
chatbabe.be,Blocked - Client Error (Status Code: 403),0.0,"['104.26.11.232', '172.67.69.77', '104.26.10.232']",77.0,343.0,0.005611896514892578,False,
rule34video.co,"Error: HTTPSConnectionPool(host='rule34video.co', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.26.4.109', '172.67.74.130', '104.26.5.109']",80.0,343.0,0.005295991897583008,False,
leon.casino,"Error: HTTPSConnectionPool(host='leon.casino', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['128.65.211.118'],45.0,718.0,0.005738019943237305,False,
xn--e1adehe2a.cc,"Error: HTTPSConnectionPool(host='xn--e1adehe2a.cc', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['31.210.170.188'],50.0,343.0,0.005448818206787109,False,
vlsex88.one,Accessible (Status Code: 200),0.0,"['172.67.189.154', '104.21.89.160']",61.0,343.0,0.005239963531494141,False,
oursecret.com,Blocked - Client Error (Status Code: 403),0.0,"['172.64.147.18', '104.18.40.238']",63.0,343.0,0.010803937911987305,False,
escorts-girls.com,Accessible (Status Code: 200),0.0,"['3.33.251.168', '15.197.225.128']",67.0,4468.0,0.040781259536743164,False,
animeotk.com,Accessible (Status Code: 200),0.0,"['104.21.95.151', '172.67.145.132']",62.0,343.0,0.018372058868408203,False,
pornogreece.com,"Error: HTTPSConnectionPool(host='pornogreece.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['149.56.27.217'],49.0,4468.0,0.003393888473510742,False,
tiktakhappy.com,"Error: HTTPSConnectionPool(host='tiktakhappy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))",0.0,['188.166.241.70'],49.0,2216.0,0.008793830871582031,False,
scruffapp.com,"Error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",0.0,"['52.217.168.85', '52.217.191.13', '52.217.4.3', '52.217.133.189', '52.216.208.237', '16.15.185.141', '52.217.165.237', '52.217.46.67']",159.0,15.0,0.13372492790222168,False,
moeimg.net,"Error: HTTPSConnectionPool(host='moeimg.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['172.67.155.209', '104.21.56.194']",60.0,289.0,0.007668972015380859,False,
boomtoon.com,Accessible (Status Code: 200),0.0,"['13.251.241.69', '52.77.199.215']",62.0,77.0,0.1013791561126709,False,
twatis.com,"Error: HTTPSConnectionPool(host='twatis.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.48.1', '104.21.64.1', '104.21.80.1', '104.21.32.1', '104.21.112.1', '104.21.96.1', '104.21.16.1']",140.0,289.0,0.008795738220214844,False,
gobuzzbreak.com,Accessible (Status Code: 200),0.0,"['104.26.9.126', '172.67.72.143', '104.26.8.126']",81.0,289.0,0.007326841354370117,False,
thenaatsharif.com,Accessible (Status Code: 200),0.0,['193.233.202.225'],51.0,289.0,0.007089138031005859,False,
piraproxy.app,Blocked - Client Error (Status Code: 403),0.0,"['104.21.51.61', '172.67.222.134']",63.0,289.0,0.006061077117919922,False,
naramori.com,"Error: HTTPSConnectionPool(host='naramori.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['203.137.192.20'],46.0,664.0,0.005645036697387695,False,
gagaoolala.com,"Error: HTTPSConnectionPool(host='gagaoolala.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,"['104.21.64.1', '104.21.16.1', '104.21.96.1', '104.21.48.1', '104.21.112.1', '104.21.32.1', '104.21.80.1']",144.0,289.0,0.007993221282958984,False,
gemtvhub.com,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.48.1', '104.21.96.1', '104.21.64.1', '104.21.16.1', '104.21.32.1', '104.21.80.1']",142.0,289.0,0.007722139358520508,False,
egotastic.com,Accessible (Status Code: 200),0.0,['185.94.238.144'],47.0,289.0,0.008026123046875,False,
fooxybabes.com,"Error: HTTPSConnectionPool(host='fooxybabes.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['64.227.67.87'],48.0,77.0,0.29595518112182617,False,
vaporauthority.com,Accessible (Status Code: 200),0.0,['23.227.38.32'],52.0,664.0,0.03911304473876953,False,
rickhindererknives.com,"Error: HTTPSConnectionPool(host='rickhindererknives.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)')))",0.0,['138.199.37.231'],56.0,45.0,0.1339130401611328,False,
