website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
celebrityfakes4u.com,Accessible (Status Code: 200),0.0,"['172.67.195.117', '104.21.84.179']",70.0,3576.0,0.09685587882995605,False,
gunnewsdaily.com,Blocked - Client Error (Status Code: 403),0.0,['184.154.14.132'],50.0,3576.0,0.1165781021118164,False,
kinoxa.biz,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['69.16.230.165'],44.0,14376.0,0.1030738353729248,False,
asianflix.one,"Error: HTTPSConnectionPool(host='www.asianflix.one', port=443): Read timed out. (read timeout=15)",0.0,"['192.64.119.37', '216.239.34.21', '216.239.32.21', '216.239.38.21', '216.239.36.21']",111.0,3576.0,0.15924787521362305,False,
primaryarms.com,Accessible (Status Code: 200),0.0,"['3.33.251.168', '15.197.225.128']",65.0,3575.0,0.11704087257385254,False,
geo-gdz.ru,Accessible (Status Code: 200),0.0,['195.161.62.132'],44.0,10775.0,0.09702777862548828,False,
flirtic.ee,Accessible (Status Code: 200),0.0,['212.7.8.176'],44.0,3575.0,0.12886309623718262,False,
newmp3.kz,Accessible (Status Code: 200),0.0,['92.118.115.8'],43.0,3575.0,0.10274004936218262,False,
cacoslots3.com,Accessible (Status Code: 200),0.0,"['3.160.212.69', '3.160.212.75', '3.160.212.114', '3.160.212.43']",96.0,3575.0,0.10373187065124512,False,
imaple.me,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",59.0,3575.0,0.10273098945617676,False,
winespectator.com,Accessible (Status Code: 200),0.0,['44.196.199.11'],51.0,3575.0,0.1065969467163086,False,
libimseti.cz,Accessible (Status Code: 200),0.0,['109.123.202.46'],46.0,3575.0,0.08461284637451172,False,
forced-sex.net,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",64.0,3575.0,0.10221624374389648,False,
gaycommunity.com,Accessible (Status Code: 200),0.0,['66.63.171.134'],50.0,7174.0,0.12472224235534668,False,
x-minus.pro,Blocked - Client Error (Status Code: 403),0.0,"['172.67.151.227', '104.21.1.27']",61.0,3574.0,0.09457778930664062,False,
monstercockland.com,Accessible (Status Code: 200),0.0,['66.70.187.251'],53.0,10774.0,0.09659385681152344,False,
filmyzilla.com.tj,Accessible (Status Code: 200),0.0,"['172.67.176.121', '104.21.40.56']",67.0,3574.0,0.18384885787963867,False,
muzma.net,Accessible (Status Code: 200),0.0,"['172.67.205.75', '104.21.37.72']",59.0,3574.0,0.1165308952331543,False,
vilaviniteca.es,Accessible (Status Code: 200),0.0,"['104.26.12.191', '172.67.72.131', '104.26.13.191']",81.0,3574.0,0.09034276008605957,False,
freshcasino-sport1.top,Blocked - Client Error (Status Code: 403),0.0,"['104.21.23.231', '172.67.214.33']",72.0,3574.0,0.08641505241394043,False,
tuckermax.com,Accessible (Status Code: 200),0.0,['34.174.209.41'],47.0,3574.0,0.09555292129516602,False,
kinokong.ws,"Error: HTTPSConnectionPool(host='kinokong.ws', port=443): Read timed out. (read timeout=15)",0.0,['64.70.19.203'],45.0,3574.0,0.08919596672058105,False,
ssvip.world,Accessible (Status Code: 200),0.0,"['ssvip.world.w.cdngslb.com.', '163.181.50.164']",84.0,3575.0,0.0853118896484375,False,
pornking.fun,"Error: HTTPSConnectionPool(host='pornking.fun', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0a564d90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],30.0,0.0,0.09245014190673828,False,
mobileslotsite.co.uk,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.80.1', '104.21.96.1', '104.21.16.1', '104.21.48.1', '104.21.32.1', '104.21.64.1']",150.0,3570.0,0.11345291137695312,False,
g-spotvibrators.com,Accessible (Status Code: 200),0.0,"['104.21.32.30', '172.67.182.92']",69.0,3570.0,0.09816479682922363,False,
