website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
uzxit.net,Accessible (Status Code: 200),0.0,['195.3.221.161'],43.0,280.0,0.11941885948181152,False,
1lib.ph,Accessible (Status Code: 200),0.0,['176.123.7.105'],41.0,10.0,0.3519423007965088,False,
dszbok.com,Accessible (Status Code: 200),0.0,['47.243.172.248'],44.0,281.0,0.12682485580444336,False,
9nunghd.com,Accessible (Status Code: 200),0.0,"['188.114.97.0', '188.114.96.0']",61.0,279.0,0.12038397789001465,False,
scaryforkids.com,Accessible (Status Code: 200),0.0,"['172.67.134.22', '104.21.5.251']",66.0,279.0,0.11810994148254395,False,
meeticaffinity.it,Accessible (Status Code: 200),0.0,['62.23.26.20'],51.0,20.0,0.22228574752807617,False,
banana.porn,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.1', '104.21.96.1', '104.21.80.1', '104.21.112.1', '104.21.48.1', '104.21.32.1', '104.21.64.1']",141.0,279.0,0.12679290771484375,False,
extremereach.com,Blocked - Client Error (Status Code: 403),0.0,"['141.193.213.21', '141.193.213.20']",66.0,9.0,0.12918972969055176,False,
kungaslottet.se,Blocked - Client Error (Status Code: 403),0.0,"['104.26.4.195', '104.26.5.195', '172.67.68.166']",81.0,279.0,0.12265801429748535,False,
zaochnik.com,Accessible (Status Code: 200),0.0,"['104.21.96.1', '104.21.64.1', '104.21.80.1', '104.21.32.1', '104.21.48.1', '104.21.112.1', '104.21.16.1']",142.0,279.0,0.1109318733215332,False,
114bet8.com,Accessible (Status Code: 200),0.0,"['18.239.50.5', '18.239.50.32', '18.239.50.48', '18.239.50.103']",93.0,39.0,0.11149883270263672,False,
mydesi2.mobi,Accessible (Status Code: 200),0.0,"['104.21.81.242', '172.67.192.31']",62.0,278.0,0.11844921112060547,False,
beyzam.com,Accessible (Status Code: 200),0.0,"['188.114.97.3', '188.114.96.3']",60.0,278.0,0.1325230598449707,False,
quinnbet.com,Blocked - Client Error (Status Code: 403),0.0,['104.18.4.148'],46.0,578.0,0.10579490661621094,False,
cambro.today,"Error: HTTPSConnectionPool(host='www.cambro.today', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fedc1a30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['94.102.51.53'],46.0,878.0,0.11906003952026367,False,
tanzpartner.de,Accessible (Status Code: 200),0.0,['217.160.0.43'],48.0,3578.0,0.11435604095458984,False,
ibomma.io,Accessible (Status Code: 200),0.0,"['216.239.38.21', '216.239.32.21', '216.239.36.21', '216.239.34.21']",91.0,278.0,0.12266707420349121,False,
bokep3gp.top,"Error: HTTPSConnectionPool(host='bokep3gp.top', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fef1dc40>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['51.91.221.56'],46.0,86379.0,1.1990320682525635,False,
18xxx.su,"Error: HTTPSConnectionPool(host='18xxx.su', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fef1d850>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['213.174.130.131'],42.0,1177.0,0.14667391777038574,False,
zorgfilm.com.co,Blocked - Client Error (Status Code: 403),0.0,"['104.21.77.104', '172.67.206.181']",65.0,276.0,0.1338520050048828,False,
8xbet06.blog,Blocked - Client Error (Status Code: 403),0.0,"['104.26.3.88', '104.26.2.88', '172.67.72.14']",78.0,276.0,0.15074896812438965,False,
ashemaletubeporn.com,Accessible (Status Code: 200),0.0,['45.138.128.185'],54.0,36.0,0.12310504913330078,False,
panas777.info,Accessible (Status Code: 200),0.0,"['172.67.164.28', '104.21.65.148']",63.0,276.0,0.1743450164794922,False,
hentaizap.com,Accessible (Status Code: 200),0.0,"['188.114.97.0', '188.114.96.0']",63.0,276.0,0.12595891952514648,False,
isproxyip.com,Accessible (Status Code: 200),0.0,"['104.21.64.1', '104.21.112.1', '104.21.32.1', '104.21.96.1', '104.21.16.1', '104.21.48.1', '104.21.80.1']",143.0,276.0,0.23739910125732422,False,
flashdown365.com,"Error: HTTPSConnectionPool(host='flashdown365.com', port=443): Read timed out. (read timeout=15)",0.0,"['104.21.32.1', '104.21.16.1', '104.21.48.1', '104.21.96.1', '104.21.64.1', '104.21.80.1', '104.21.112.1']",146.0,275.0,0.14758014678955078,False,
sexsaoy.com,Accessible (Status Code: 200),0.0,['217.12.200.79'],45.0,3575.0,0.1136469841003418,False,
salasdechatgratis.org,Accessible (Status Code: 200),0.0,['37.252.97.191'],55.0,14376.0,0.11290192604064941,False,
sattakingexpert.in,Accessible (Status Code: 200),0.0,['91.108.98.219'],52.0,35.0,0.10364532470703125,False,
holyodds.com,Accessible (Status Code: 200),0.0,"['188.114.96.3', '188.114.97.3']",62.0,275.0,0.13315296173095703,False,
turismodevino.com,Accessible (Status Code: 200),0.0,['82.98.178.185'],51.0,275.0,0.12227487564086914,False,
nyafilmer.gg,Accessible (Status Code: 200),0.0,"['188.114.96.0', '188.114.97.0']",62.0,275.0,0.11493587493896484,False,
feniksscasino.lv,Accessible (Status Code: 200),0.0,['94.136.112.167'],50.0,35.0,0.09531998634338379,False,
anifound.com,Accessible (Status Code: 200),0.0,"['104.21.64.1', '104.21.32.1', '104.21.96.1', '104.21.112.1', '104.21.16.1', '104.21.80.1', '104.21.48.1']",142.0,274.0,0.1036829948425293,False,
cvo1.rocks,"Error: HTTPSConnectionPool(host='cvo1.rocks', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fef9c130>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['v0n0.nic.rocks. hostmaster.donuts.email. 1739788153 7200 900 1209600 3600'],96.0,3574.0,0.1276688575744629,False,
frydbarscarts.com,Accessible (Status Code: 200),0.0,['145.223.105.215'],51.0,1774.0,0.11444520950317383,False,
clubewin.com,"Error: HTTPSConnectionPool(host='clubewin.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fefb7be0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,"['clubewin.com.w.cdngslb.com.', '155.102.29.95']",83.0,35.0,0.1232762336730957,False,
sokabet.co.tz,Accessible (Status Code: 200),0.0,"['18.168.65.57', '3.127.109.30', '54.220.171.14']",79.0,874.0,0.10816311836242676,False,
1xlite-659540.top,"Error: HTTPSConnectionPool(host='1xlite-659540.top', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80fefc0d30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['a.zdnscloud.com. td_dns_gtld.knet.cn. 1391912734 600 200 2491200 3600'],105.0,3575.0,0.1607978343963623,False,
secretlink.xyz,Blocked - Client Error (Status Code: 410),0.0,['185.53.177.51'],48.0,574.0,0.2938060760498047,False,
celebrityfakes4u.com,Accessible (Status Code: 200),0.0,"['172.67.195.117', '104.21.84.179']",70.0,273.0,0.1525402069091797,False,
gunnewsdaily.com,Blocked - Client Error (Status Code: 403),0.0,['184.154.14.132'],50.0,3573.0,0.1073160171508789,False,
kinoxa.biz,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['69.16.230.165'],44.0,14374.0,0.11956310272216797,False,
asianflix.one,"Error: HTTPSConnectionPool(host='www.asianflix.one', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f80feef6fa0>, 'Connection to www.asianflix.one timed out. (connect timeout=15)'))",0.0,"['216.239.36.21', '216.239.32.21', '216.239.38.21', '216.239.34.21', '192.64.119.37']",111.0,1768.0,0.10825014114379883,False,
