website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
monstercockland.com,"Error: HTTPSConnectionPool(host='monstercockland.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'monstercockland.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],53.0,15.0,0.05767083168029785,False,
filmyzilla.com.tj,Accessible (Status Code: 200),0.0,"['104.21.40.56', '172.67.176.121']",67.0,346.0,0.00809025764465332,False,
muzma.net,Accessible (Status Code: 200),0.0,"['104.21.37.72', '172.67.205.75']",59.0,346.0,0.0075566768646240234,False,
vilaviniteca.es,Accessible (Status Code: 200),0.0,"['104.26.13.191', '104.26.12.191', '172.67.72.131']",81.0,346.0,0.0057468414306640625,False,
freshcasino-sport1.top,Blocked - Client Error (Status Code: 403),0.0,"['172.67.214.33', '104.21.23.231']",72.0,346.0,0.007946968078613281,False,
tuckermax.com,Accessible (Status Code: 200),0.0,['34.174.209.41'],47.0,346.0,0.009968757629394531,False,
kinokong.ws,"Error: HTTPSConnectionPool(host='kinokong.ws', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb18a41aee0>, 'Connection to kinokong.ws timed out. (connect timeout=15)'))",0.0,['64.70.19.203'],45.0,346.0,0.005241870880126953,False,
ssvip.world,Accessible (Status Code: 200),0.0,"['ssvip.world.w.cdngslb.com.', '47.246.46.148']",84.0,46.0,0.009971857070922852,False,
pornking.fun,"Error: HTTPSConnectionPool(host='pornking.fun', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'pornking.fun' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],46.0,15.0,0.0712897777557373,False,
mobileslotsite.co.uk,"Error: HTTPSConnectionPool(host='mobileslotsite.co.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'mobileslotsite.co.uk' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],54.0,15.0,0.05721688270568848,False,
g-spotvibrators.com,"Error: HTTPSConnectionPool(host='g-spotvibrators.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'g-spotvibrators.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],53.0,15.0,0.10226988792419434,False,
nonuderama.net,"Error: HTTPSConnectionPool(host='nonuderama.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'nonuderama.net' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],48.0,15.0,0.06216096878051758,False,
spin101agent.com,Accessible (Status Code: 200),0.0,"['3.160.212.79', '3.160.212.24', '3.160.212.34', '3.160.212.8']",98.0,46.0,0.008152961730957031,False,
it.cx,"Error: HTTPSConnectionPool(host='it.cx', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fb18a4c32b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.afraid.org. dnsadmin.afraid.org. 2502110001 86400 7200 2419200 3600'],82.0,450.0,0.010685205459594727,False,
p-a.jp,Accessible (Status Code: 200),0.0,['115.30.0.197'],40.0,346.0,0.009096860885620117,False,
japanbeast.com,"Error: HTTPSConnectionPool(host='japanbeast.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'japanbeast.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],48.0,15.0,0.06393027305603027,False,
phimsexnunglon.com,"Error: HTTPSConnectionPool(host='phimsexnunglon.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fb18a467af0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ace.ns.cloudflare.com. dns.cloudflare.com. 2364642573 10000 2400 604800 1800'],94.0,450.0,0.007329225540161133,False,
porngrey.net,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",62.0,346.0,0.009343862533569336,False,
kinoxa.cc,"Error: HTTPSConnectionPool(host='kinoxa.cc', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fb18a4c3ee0>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['127.0.0.1'],43.0,346.0,0.01046299934387207,False,
xnx.rest,"Error: HTTPSConnectionPool(host='xnx.rest', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'xnx.rest' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],42.0,15.0,0.05765700340270996,False,
blumpkintube.com,"Error: HTTPSConnectionPool(host='blumpkintube.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'blumpkintube.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],50.0,15.0,0.05984997749328613,False,
clubedomalte.com.br,"Error: HTTPSConnectionPool(host='clubedomalte.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'clubedomalte.com.br' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],53.0,15.0,0.0629730224609375,False,
yourghoststories.com,"Error: HTTPSConnectionPool(host='yourghoststories.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'yourghoststories.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],54.0,15.0,0.054739952087402344,False,
downloadwella.com,"Error: HTTPSConnectionPool(host='downloadwella.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0.0,['80.82.76.121'],51.0,345.0,0.007886886596679688,False,
sweetteentube.net,Accessible (Status Code: 200),0.0,"['104.21.20.56', '172.67.191.205']",67.0,345.0,0.09298396110534668,False,
hkparts.net,"Error: HTTPSConnectionPool(host='hkparts.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'hkparts.net' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],45.0,15.0,0.07560014724731445,False,
sipsap.com,"Error: HTTPSConnectionPool(host='sipsap.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'sipsap.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],44.0,15.0,0.07045984268188477,False,
entrevue.fr,Accessible (Status Code: 200),0.0,"['104.21.80.1', '104.21.16.1', '104.21.32.1', '104.21.112.1', '104.21.96.1', '104.21.48.1', '104.21.64.1']",141.0,345.0,0.011533021926879883,False,
reifetube.com,"Error: HTTPSConnectionPool(host='reifetube.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'reifetube.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],47.0,15.0,0.06597399711608887,False,
fagalicious.com,"Error: HTTPSConnectionPool(host='fagalicious.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'fagalicious.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],49.0,15.0,0.06996393203735352,False,
me-tube.com,"Error: HTTPSConnectionPool(host='me-tube.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'me-tube.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],45.0,15.0,0.06274104118347168,False,
kinolights.com,Blocked - Client Error (Status Code: 403),0.0,"['3.34.211.213', '43.200.154.43']",64.0,45.0,0.01813507080078125,False,
incestflix.trade,"Error: HTTPSConnectionPool(host='incestflix.trade', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'incestflix.trade' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],50.0,15.0,0.136674165725708,False,
hyderabaddutyfree.com,"Error: HTTPSConnectionPool(host='hyderabaddutyfree.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb189f503d0>, 'Connection to hyderabaddutyfree.com timed out. (connect timeout=15)'))",0.0,['162.215.226.7'],55.0,532.0,0.0067789554595947266,False,
bwin.be,"Error: HTTPSConnectionPool(host='bwin.be', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'bwin.be' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],41.0,15.0,0.07168292999267578,False,
goldtits.com,"Error: HTTPSConnectionPool(host='goldtits.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'goldtits.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],46.0,15.0,0.05781912803649902,False,
svyaznoy.travel,Accessible (Status Code: 200),0.0,['195.161.69.18'],49.0,532.0,0.006627798080444336,False,
superbrawl.com,"Error: HTTPSConnectionPool(host='superbrawl.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'superbrawl.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],48.0,15.0,0.06921696662902832,False,
sportsmanguncentre.co.uk,"Error: HTTPSConnectionPool(host='sportsmanguncentre.co.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'sportsmanguncentre.co.uk' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],58.0,15.0,0.08175206184387207,False,
depic.me,Accessible (Status Code: 200),0.0,['85.38.29.199'],42.0,15.0,0.06067514419555664,False,
suptraf.com,Accessible (Status Code: 200),0.0,"['131.153.42.225', '23.235.244.226', '23.235.244.224', '23.235.244.212', '131.153.42.226', '23.235.244.225', '131.153.42.211', '131.153.42.224']",157.0,344.0,0.00475621223449707,False,
nnbet3.com,Accessible (Status Code: 200),0.0,"['108.157.188.43', '108.157.188.101', '108.157.188.60', '108.157.188.76']",92.0,44.0,0.16463637351989746,False,
sexhihi.io,Accessible (Status Code: 200),0.0,"['172.67.182.59', '104.21.75.214']",60.0,344.0,0.006472110748291016,False,
single-chat.net,"Error: HTTPSConnectionPool(host='single-chat.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'single-chat.net' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],49.0,15.0,0.06327700614929199,False,
17173.com,Accessible (Status Code: 200),0.0,['58.87.97.186'],43.0,533.0,0.006246805191040039,False,
rent-kano.net,Accessible (Status Code: 200),0.0,['157.7.231.224'],47.0,532.0,0.009616851806640625,False,
bestpornfinder.net,Accessible (Status Code: 200),0.0,"['172.67.150.253', '104.21.0.134']",68.0,344.0,0.007177114486694336,False,
mgqr.com,"Error: HTTPSConnectionPool(host='mgqr.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'mgqr.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],42.0,15.0,0.05856204032897949,False,
nadimtogel558.com,Accessible (Status Code: 200),0.0,"['104.21.96.1', '104.21.112.1', '104.21.16.1', '104.21.32.1', '104.21.64.1', '104.21.80.1', '104.21.48.1']",147.0,344.0,0.006324052810668945,False,
vysyamala.com,"Error: HTTPSConnectionPool(host='vysyamala.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'vysyamala.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],47.0,15.0,0.05622720718383789,False,
thillaimatri.com,Accessible (Status Code: 200),0.0,['103.48.51.102'],50.0,531.0,0.006556034088134766,False,
omarwhats.app,Blocked - Client Error (Status Code: 403),0.0,"['172.67.147.222', '104.21.57.173']",63.0,344.0,0.007911920547485352,False,
ufomanga.com,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['72.52.178.23'],46.0,531.0,0.0073926448822021484,False,
betslot.casino,Accessible (Status Code: 200),0.0,"['104.21.79.16', '172.67.140.8']",64.0,344.0,0.008114099502563477,False,
eroticlab.ltd,Accessible (Status Code: 200),0.0,['45.88.106.152'],47.0,531.0,0.008114814758300781,False,
amigosdelmatchedbetting.com,Accessible (Status Code: 200),0.0,['82.223.161.10'],61.0,531.0,0.006783962249755859,False,
spvideo.net,"Error: HTTPSConnectionPool(host='spvideo.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'spvideo.net' doesn't match 'sample.image.erosukkiri.xyz'"")))",0.0,['39.110.211.33'],45.0,531.0,0.010184049606323242,False,
pornogay.ovh,Accessible (Status Code: 200),0.0,['54.37.31.27'],46.0,531.0,0.0036110877990722656,False,
matrubharti.com,Accessible (Status Code: 200),0.0,['68.183.245.2'],49.0,531.0,0.009419918060302734,False,
pelisplusnuevo.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.73.31', '172.67.157.55']",68.0,344.0,0.006875276565551758,False,
nukitomo.me,"Error: HTTPSConnectionPool(host='nukitomo.me', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'nukitomo.me' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],45.0,15.0,0.05819582939147949,False,
hardporno.tube,"Error: HTTPSConnectionPool(host='hardporno.tube', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'hardporno.tube' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],48.0,15.0,0.16650390625,False,
remanga.org,Accessible (Status Code: 200),0.0,['186.2.163.218'],45.0,119.0,0.007620096206665039,False,
educapoker.com,"Error: HTTPSConnectionPool(host='educapoker.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'educapoker.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],48.0,15.0,0.0652461051940918,False,
nanaplayer.com,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.32.1', '104.21.80.1', '104.21.48.1', '104.21.64.1', '104.21.96.1', '104.21.16.1']",144.0,344.0,0.011641979217529297,False,
getlivesex.com,Blocked - Client Error (Status Code: 406),0.0,"['scashwl.com.', '185.98.55.81', '88.208.20.10']",86.0,35.0,0.010286092758178711,False,
